category_code,country_code,url,created_at,caption,category_score,country_score,stereotype_score,offensiveness_score,contributors_cnt,contributors,updated_at
NATUR,IND,https://media.easemytrip.com/media/Blog/India/636965375383792632/6369653753837926326vinSA.jpg,2024-08-10T12:14:17.284432,A winding road leads through a lush green valley surrounded by mountains.,0,0,0,0,0,,2024-08-11T16:18:35.110247
NATUR,IND,https://www.india-tours.com/blog/wp-content/uploads/2021/09/best-place-in-india.jpg,2024-08-10T12:14:17.284432,Rolling hills with trees and mist in a valley.,0,0,0,0,0,,2024-08-11T16:18:35.110247
NATUR,IND,https://i0.wp.com/traveltoyournature.com/wp-content/uploads/2023/07/beautiful-nature-destinations-south-india.jpg?resize=600%2C800,2024-08-10T12:14:17.284432,A winding dirt path leads through a lush green landscape of rolling hills.,0,0,0,0,0,,2024-08-11T16:18:35.110247
NATUR,IND,https://greenglobaltravel.com/wp-content/uploads/2019/09/Beautiful-places-in-India-Sathodi-Falls.jpg,2024-08-10T12:14:17.284432,A large waterfall flows over rocks into a pool of water surrounded by lush vegetation.,0,0,0,0,0,,2024-08-11T16:18:35.110247
NATUR,IND,https://t4.ftcdn.net/jpg/06/85/70/67/360_F_685706799_hrkAM8ffiXoD5okWxwcXU29saHtekay3.jpg,2024-08-10T12:14:17.284432,Rolling hills with fog are in the foreground of a mountain range.,0,0,0,0,0,,2024-08-11T16:18:35.110247
NATUR,IND,https://cdn.kimkim.com/files/a/content_articles/featured_photos/aad03bb1ddac7992017b1c24f174a8eda7f871af/big-c83f5ee55ac8da5445f7d5233490038e.jpg,2024-08-10T12:14:17.284432,A body of water sits in front of a hill covered in vegetation and fog.,0,0,0,0,0,,2024-08-11T16:18:35.110247
NATUR,IND,https://media.easemytrip.com/media/Blog/India/637870903728666071/637870903728666071EUgXfF.jpg,2024-08-10T12:14:17.284432,A train crosses a bridge over a waterfall.,0,0,0,0,0,,2024-08-11T16:18:35.110247
NATUR,IND,"https://static.toiimg.com/photo/msid-88239775,width-96,height-65.cms",2024-08-10T12:14:17.284432,A flooded field with trees and animals under a stormy sky.,0,0,0,0,0,,2024-08-11T16:18:35.110247
NATUR,IND,"https://media.cnn.com/api/v1/images/stellar/prod/170126134549-beautiful-india-nilgiri-hills.jpg?q=w_2000,h_1324,x_0,y_0,c_fill",2024-08-10T12:14:17.284432,A lush green hillside covered in foliage is surrounded by rolling hills and clouds in the sky.,0,0,0,0,0,,2024-08-11T16:18:35.110247
NATUR,IND,https://media.istockphoto.com/id/511119924/photo/tea-plantations-and-river-in-hills-kerala-india.jpg?s=612x612&w=0&k=20&c=pYHem1q8SIdCC7t7pv3s6QM1ZrmU3nkCoSaEQMg8vqg=,2024-08-10T12:14:17.284432,Rolling green hills with a body of water in the distance.,0,0,0,0,0,,2024-08-11T16:18:35.110247
NATUR,IND,https://media.licdn.com/dms/image/D4D12AQEGdo2nAkU6Qg/article-inline_image-shrink_1000_1488/0/1678712263867?e=2147483647&v=beta&t=PoZ_IX1O36C5C-EjE6HHVoEXxNzMJ2gF1lm86MRFljQ,2024-08-10T12:14:17.284432,A waterfall flows down a rocky cliff into a river surrounded by lush greenery.,0,0,0,0,0,,2024-08-11T16:18:35.110247
NATUR,IND,https://insideclimatenews.org/wp-content/uploads/2022/05/nature-parambikulam_phil-clarke-hill-in-pictures-getty-scaled.jpg,2024-08-10T12:14:17.284432,Light streams through the dense canopy of a forest.,0,0,0,0,0,,2024-08-11T16:18:35.110247
NATUR,IND,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRqgX0dVOuzqJKpScJUR8dmwrnkfT43JxPypg&s,2024-08-10T12:14:17.284432,A view from a high cliff overlooking a valley covered in clouds and vegetation.,0,0,0,0,0,,2024-08-11T16:18:35.110247
NATUR,IND,https://www.transindus.co.uk/media/7028/blog-natural-wonders-of-india-kumarakom.jpg?width=650&height=433,2024-08-10T12:14:17.284432,"A calm body of water flows through a lush forest of tall, leafy trees.",0,0,0,0,0,,2024-08-11T16:18:35.110247
NATUR,IND,https://nws.ams3.cdn.digitaloceanspaces.com/content/668BC1E948ADB83BC3443FBBAF59257C/3607-2048.webp,2024-08-10T12:14:17.284432,Two striped animals are laying together in a dense forest.,0,0,0,0,0,,2024-08-11T16:18:35.110247
NATUR,IND,https://t4.ftcdn.net/jpg/06/85/71/11/360_F_685711177_sBr8YTiEspA4qmZPTyRnuTjewJYWdXU5.jpg,2024-08-10T12:14:17.284432,A vast expanse of rolling hills is shrouded in mist under a clear sunrise.,0,0,0,0,0,,2024-08-11T16:18:35.110247
NATUR,IND,https://www.tourism-of-india.com/pictures/travel_guide/things/nature-84.jpeg,2024-08-10T12:14:17.284432,Four people sit on a rocky ledge overlooking a green valley with a waterfall.,0,0,0,0,0,,2024-08-11T16:18:35.110247
NATUR,IND,https://i.natgeofe.com/n/87b90de2-1ee8-4796-b5c4-68fae52976a7/india-national-parks-bengal-tiger_2x1.jpg,2024-08-10T12:14:17.284432,A large striped mammal walks through tall green grass.,0,0,0,0,0,,2024-08-11T16:18:35.110247
NATUR,IND,https://i.pinimg.com/236x/fd/2c/19/fd2c19c61633220ca3097f6be6d7b681.jpg,2024-08-10T12:14:17.284432,"Three figures work in a field of green plants surrounded by tall, slender trees.",0,0,0,0,0,,2024-08-11T16:18:35.110247
NATUR,IND,https://good-nature-blog-uploads.s3.amazonaws.com/uploads/2021/11/Tiger-in-Ranthambhore.jpg,2024-08-10T12:14:17.284432,"A large striped feline lays on the ground in a forest, partially hidden by foliage.",0,0,0,0,0,,2024-08-11T16:18:35.110247
NATUR,IND,https://media.easemytrip.com/media/Blog/India/637870903728666071/637870903728666071B4iTsT.jpg,2024-08-10T12:14:17.284432,A bright orb shines down on a field of pink flowers in a mountainous landscape.,0,0,0,0,0,,2024-08-11T16:18:35.110247
NATUR,IND,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQda-UDqfdZySSkoG6NgB6GLdnnXd8eKM5y7w&s,2024-08-10T12:14:17.284432,A snow-capped mountain stands tall behind a body of water and a grove of trees with colorful leaves.,0,0,0,0,0,,2024-08-11T16:18:35.110247
NATUR,IND,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSnR4W_Te6hnPmnVgLXavGft9BcFgOY6zfmMA&s,2024-08-10T12:14:17.284432,"A winding road leads through a hillside covered with lush, green vegetation.",0,0,0,0,0,,2024-08-11T16:18:35.110247
NATUR,IND,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRhx4nVh7lH7RKPLLVMP9d7xXuK_Wv3B6vPEQ&s,2024-08-10T12:14:17.284432,A large striped animal with sharp teeth is standing in a shallow body of water.,0,0,0,0,0,,2024-08-11T16:18:35.110247
NATUR,IND,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQAWPzVajyvwht5DbXYdgSZFBwvpmCu5Cuweg&s,2024-08-10T12:14:17.284432,"A large waterfall cascades down a steep cliff face, with mist and fog covering the surrounding mountains.",0,0,0,0,0,,2024-08-11T16:18:35.110247
NATUR,IND,https://t3.ftcdn.net/jpg/04/05/34/56/360_F_405345634_ormzPK6qUUoplqMrw4FDsaNXIwBwYF6D.jpg,2024-08-10T12:14:17.284432,"A winding stream flows through a green valley, bordered by hills.",0,0,0,0,0,,2024-08-11T16:18:35.110247
NATUR,IND,https://upload.wikimedia.org/wikipedia/commons/6/63/Valley_of_flowers_uttaranchal_full_view.JPG,2024-08-10T12:14:17.284432,A valley is covered in clouds and surrounded by green hills with small pink flowers.,0,0,0,0,0,,2024-08-11T16:18:35.110247
NATUR,IND,https://i.unu.edu/media/ourworld.unu.edu-en/article/2542/india-elephant.jpg,2024-08-10T12:14:17.284432,"Two large, gray mammals are wading in shallow, clear water.  A person is standing behind them, partially submerged.",0,0,0,0,0,,2024-08-11T16:18:35.110247
NATUR,IND,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTSX3OKwRyGH2OVGzt42UiipI5vmNHkn7w9mg&s,2024-08-10T12:14:17.284432,Water cascades down a rocky cliff into a pool of water surrounded by lush greenery.,0,0,0,0,0,,2024-08-11T16:18:35.110247
NATUR,IND,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSa8dxlueYQkUJk08mbE2F0ciSfqM7M5Ie5Yw&s,2024-08-10T12:14:17.284432,A vehicle drives on a narrow road along a steep cliffside with lush green hills on the other side.,0,0,0,0,0,,2024-08-11T16:18:35.110247
NATUR,IND,https://i.natgeofe.com/n/2a9da79b-574a-4365-b3fd-bb4c5c2c84ab/india-national-parks-kaziranga_3x4.jpg,2024-08-10T12:14:17.284432,"A large, grey, four-legged animal is standing in tall grass.",0,0,0,0,0,,2024-08-11T16:18:35.110247
NATUR,IND,https://cdn.pixabay.com/photo/2020/06/18/13/18/nature-5313527_1280.jpg,2024-08-10T12:14:17.284432,A dirt path winds through a field of green plants under a blue sky.,0,0,0,0,0,,2024-08-11T16:18:35.110247
NATUR,IND,https://wallpapercave.com/wp/wp4627770.jpg,2024-08-10T12:14:17.284432,A flag is flying in a clear sky between two trees.,0,0,0,0,0,,2024-08-11T16:18:35.110247
NATUR,IND,"https://static.toiimg.com/thumb/msid-91308414,width-748,height-499,resizemode=4,imgsize-61086/.jpg",2024-08-10T12:14:17.284432,White flowers with yellow centers bloom against a blue sky.,0,0,0,0,0,,2024-08-11T16:18:35.110247
NATUR,IND,https://i.pinimg.com/736x/57/99/72/5799724a69a402b594c57bec696e2ef6.jpg,2024-08-10T12:14:17.284432,A palm tree stands in the middle ground of a landscape with a gradient sky and various trees on either side.,0,0,0,0,0,,2024-08-11T16:18:35.110247
NATUR,IND,https://traveltriangle.com/blog/wp-content/uploads/2015/08/Umshiang-Double-Decker-Root-Bridge.jpg,2024-08-10T12:14:17.284432,A waterfall flows through a lush green forest.,0,0,0,0,0,,2024-08-11T16:18:35.110247
NATUR,IND,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRT7Qz1xgwrczbwttAJ0VPmyFIGbaBjEYFrfw&s,2024-08-10T12:14:17.284432,"A small, heart-shaped body of water sits in a field of tall grass with a mountain in the background.",0,0,0,0,0,,2024-08-11T16:18:35.110247
NATUR,IND,https://media.easemytrip.com/media/Blog/India/636965375383792632/6369653753837926326Ah9yH.jpg,2024-08-10T12:14:17.284432,A field of colorful flowers bloom in front of a river winding through a valley.,0,0,0,0,0,,2024-08-11T16:18:35.110247
NATUR,IND,https://happygotrips.com/wp-content/uploads/2018/12/2.jpg,2024-08-10T12:14:17.284432,A sunset over a valley with a body of water in the distance.,0,0,0,0,0,,2024-08-11T16:18:35.110247
NATUR,IND,https://img.freepik.com/free-photo/view-wild-peacock_23-2150793517.jpg,2024-08-10T12:14:17.284432,A bird with colorful plumage stands on a rock in a landscape of trees and shrubs.,0,0,0,0,0,,2024-08-11T16:18:35.110247
NATUR,IND,https://cdn.naturettl.com/wp-content/uploads/2021/04/02143313/Where-to-Photograph-Wildlife-in-India-6-800x532.jpg,2024-08-10T12:14:17.284432,A large striped cat walks on a dirt road through tall grass.,0,0,0,0,0,,2024-08-11T16:18:35.110247
NATUR,IND,https://origin-sire-media.fichub.com/ng_za/season-main/357541.640x640.jpg,2024-08-10T12:14:17.284432,Rolling hills and valleys covered in vegetation extend towards a sky filled with clouds.,0,0,0,0,0,,2024-08-11T16:18:35.110247
NATUR,IND,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR9favyBgeLvYniY9OIUNw6qBvUti0XiXjV8g&s,2024-08-10T12:14:17.284432,"Three large, gray mammals with long trunks walk on a paved road through a forest.",0,0,0,0,0,,2024-08-11T16:18:35.110247
NATUR,IND,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQPb6Jtjsb3S-9_Cii3ltzcwzHPbBEX11aEiw&s,2024-08-10T12:14:17.284432,A winding river flows through a valley filled with lush vegetation and colorful buildings.,0,0,0,0,0,,2024-08-11T16:18:35.110247
NATUR,IND,https://i.natgeofe.com/n/9aeac28a-0e4d-4941-bd4e-cc6c41a6f639/india-national-parks-keoladeo_3x2.jpg,2024-08-10T12:14:17.284432,A still body of water reflecting a cloudy sky sits in the middle of a lush green field.,0,0,0,0,0,,2024-08-11T16:18:35.110247
NATUR,IND,https://images.unsplash.com/photo-1683537223206-4c489c80bbd0?fm=jpg&q=60&w=3000&ixlib=rb-4.0.3&ixid=M3wxMjA3fDB8MHxzZWFyY2h8Mnx8aW5kaWElMjBuYXR1cmV8ZW58MHx8MHx8fDA%3D,2024-08-10T12:14:17.284432,A rocky mountainside covered in foliage with a few small buildings near the top.,0,0,0,0,0,,2024-08-11T16:18:35.110247
NATUR,IND,https://qph.cf2.quoracdn.net/main-qimg-98c2c6eb4dbaf6ee36bb458c2f70f0df-lq,2024-08-10T12:14:17.284432,"A small building sits on a grassy slope in front of a large, verdant hillside.",0,0,0,0,0,,2024-08-11T16:18:35.110247
NATUR,IND,https://www.tripsavvy.com/thmb/pOKQs8GFrRCjStVtQsmefhdYm5Y=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/landscape-of-leh--ladakh--north-of-india-1320270647-290d171ae62a46608bd700fea0549e72.jpg,2024-08-10T12:14:17.284432,"A winding valley surrounded by tall, steep, rocky mountains.",0,0,0,0,0,,2024-08-11T16:18:35.110247
NATUR,IND,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTrZqQfT9EvrQAIQAgPH1EH85SJ59s1gXEpZg&s,2024-08-10T12:14:17.284432,"Water flows over a cliff into a pool, with green hills in the background and a cloudy sky overhead.",0,0,0,0,0,,2024-08-11T16:18:35.110247
