category_code,country_code,image_url,created_at,isEnglish
DANCE,KOR,https://images.squarespace-cdn.com/content/v1/581ff5eef5e231b25f9c12db/1495662876775-SBU0813AEF5F6B0NG6E9/image-asset.jpeg,2024-07-02T11:51:16.720768,True
DANCE,KOR,https://disco.teak.fi/asia/wp-content/uploads/2017/10/kor37.jpg,2024-07-02T11:51:16.720768,True
DANCE,KOR,https://mjkpa.com/wp-content/uploads/2016/10/img_5163.png?w=590&h=590&crop=1,2024-07-02T11:51:16.720768,True
DANCE,KOR,https://www.antiquealive.com/Blogs/images/dance_and_music/korean_traditional_music/Korean-wall-painting-depicting-dance.jpg,2024-07-02T11:51:16.720768,True
DANCE,KOR,https://newsroom.korea.net/upload/content/editImage/20201223175546958_DBYXIVQL.jpg,2024-07-02T11:51:16.720768,True
DANCE,KOR,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTkcybZMrijtJpY1qsizziUoyW578jugfHRxg&s,2024-07-02T11:51:16.720768,True
DANCE,KOR,https://upload.wikimedia.org/wikipedia/commons/d/d2/Korean_dance-Grand_Drum_Ensemble-02.jpg,2024-07-02T11:51:16.720768,True
DANCE,KOR,https://thereser.org/wp-content/uploads/2022/09/Beauty-of-Korea.jpg,2024-07-02T11:51:16.720768,True
DANCE,KOR,https://i.ytimg.com/vi/yqBnNzdbPGI/hqdefault.jpg,2024-07-02T11:51:16.720768,True
DANCE,KOR,https://www.korea.net/upload/content/editImage/150209_FAK_traditional_arts_1.jpg,2024-07-02T11:51:16.720768,True
DANCE,KOR,https://static01.nyt.com/images/2023/07/16/multimedia/16Korea-One-Dance-02-phzw/16Korea-One-Dance-02-phzw-mediumSquareAt3X.jpg,2024-07-02T11:51:16.720768,True
DANCE,KOR,https://urbangateways.org/wp-content/uploads/2018/07/GPI_Sangmo-Pankut-3-web-size.jpg,2024-07-02T11:51:16.720768,True
DANCE,KOR,https://scfta-prod.imgix.net/scfta/education%20and%20community/artsteach/korean_classical_1.png?format=auto&fit=crop&w=720&h=830&auto=format,2024-07-02T11:51:16.720768,True
DANCE,KOR,https://images.squarespace-cdn.com/content/v1/5e750c2e42495559a179ca7b/1585050793309-3OPVF1GEJI7SCFMQQ9FO/nykpac_fandance_credit+Grace+Mawn.jpg,2024-07-02T11:51:16.720768,True
DANCE,KOR,https://www.korea.net/upload/content/image/1548748314538.jpg,2024-07-02T11:51:16.720768,True
DANCE,KOR,https://www.musiccenter.org/media/2dbezft3/korean-classical-music-and-dance-yt-thumb.jpg,2024-07-02T11:51:16.720768,True
DANCE,KOR,https://images.squarespace-cdn.com/content/v1/654aa0e2293c8002573a6e37/1709581285511-MENGOJ8SLKWM4DY0ILFX/Korean+Classical+Music+and+Dance+Co-fan.jpg?format=1000w,2024-07-02T11:51:16.720768,True
DANCE,KOR,https://cdn.shopify.com/s/files/1/0563/3723/6133/files/7be632467c9129c3e896dcd4f5ecbbf7.jpg?v=1645423060,2024-07-02T11:51:16.720768,True
DANCE,KOR,https://i.pinimg.com/originals/f2/79/a3/f279a3d86e6a604fc9bf49d06a4df065.jpg,2024-07-02T11:51:16.720768,True
DANCE,KOR,https://images.squarespace-cdn.com/content/v1/581ff5eef5e231b25f9c12db/1484696115862-RRRXT9N18S2PEMVIS4M4/image-asset.jpeg,2024-07-02T11:51:16.720768,True
DANCE,KOR,https://images.squarespace-cdn.com/content/v1/5e750c2e42495559a179ca7b/1585051507577-COOL10CZIJDXB79R5BJP/samgomu7.jpg,2024-07-02T11:51:16.720768,True
DANCE,KOR,https://www.kccla.org/uploads/vtour/thumbs/50222320210122wtoyt58077lfsdk.jpg,2024-07-02T11:51:16.720768,True
DANCE,KOR,https://c8.alamy.com/comp/A9BAT5/traditional-music-and-dance-performance-at-the-korea-house-in-seoul-A9BAT5.jpg,2024-07-02T11:51:16.720768,True
DANCE,KOR,https://tile.loc.gov/storage-services/service/gdc/gdcwebcasts/14/07/23/af/c1/20/0/140723afc1200/140723afc1200_1016.0_thumb.jpg,2024-07-02T11:51:16.720768,True
DANCE,KOR,https://images.squarespace-cdn.com/content/v1/581ff5eef5e231b25f9c12db/1535594389653-ZGGD6B616QL85ZZ1AYEH/92y+yeonhee+Hwal.jpg,2024-07-02T11:51:16.720768,True
