category_code,country_code,image_url,created_at,isEnglish
TOOLS,IND,https://as1.ftcdn.net/v2/jpg/02/74/24/66/1000_F_274246646_Lr8C75JI7uMm0ij6HRD7ljbYhbJ5RSwd.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTnHJjo8bVIS1Noz2T0BKzMVoOzupUVpAPL6g&s,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://i.pinimg.com/236x/83/48/00/834800181faea38b07299d469501d3fb.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://www.tasteofhome.com/wp-content/uploads/2020/10/Belan.jpg?fit=700%2C700,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://masalaandchai.com/wp-content/uploads/2022/07/Indian-Kitchen-Tools-Guide.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,"https://m.media-amazon.com/images/I/51pkdggjLhL._AC_UF894,1000_QL80_.jpg",2024-08-10T12:46:08.558025,True
TOOLS,IND,https://m.media-amazon.com/images/S/al-na-9d5791cf-3faf/a3e251df-93eb-429e-a468-d10134fd134b._SL480_.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiFy8O4mXiMqKkki-cc8oakYmSdqjIfGPCgpHyHIdWUOS4LEcRNgqLtrXapYljbn67xOVeprCpSaN_Uk4Q5qE_FStS9AUkoSfp2bCPTYZwaHH_TWIFqCA8tiYDrK1Wp3f9Vni6JFRaHPpI/s1600/various-stainless-steel-pans.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://www.archanaskitchen.com/images/archanaskitchen/0-Affiliate-Articles/kitchen_utilities_tools.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhCyfcVO39FeAI_iK_JuR8_H_egpN3HVOTQvxln3FJ2HPzuqEph-J1DwtJjb3xqDpmCJj8k6kAoocC78-GNN1XiLXt5O-0aoCFnPjSoc8IDFBAYnQj7Rd3nwjxKS_Fg3SUNirOjn_V1n_8/s1600/different-kitchen-pincers-pakkad-grabber.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://images.saymedia-content.com/.image/t_share/MTc2Mjk3MzA3OTYzNDAxMzg5/interesting-facts-about-the-indian-kitchen.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,"https://cdn.apartmenttherapy.info/image/upload/f_auto,q_auto:eco,w_730/k%2FChapati-Chakla",2024-08-10T12:46:08.558025,True
TOOLS,IND,https://myindianstove.com/wp-content/uploads/2021/10/1032-MUST-HAVE-KITCHEN-UTENSILS-01-SQ-1200x1200.jpeg,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://i.pinimg.com/736x/d7/98/60/d7986015926bca95340a048b7e7925ba.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,"https://cdn.apartmenttherapy.info/image/upload/f_auto,q_auto:eco,c_fill,g_auto,w_1500,ar_3:2/k%2Farchive%2F8034858c9138e84fae943d24831d36c647039ba8",2024-08-10T12:46:08.558025,True
TOOLS,IND,https://i.pinimg.com/736x/c7/43/30/c743306e2a62708e138404c04566f876.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://ministryofcurry.com/wp-content/uploads/2021/12/Basic-Indian-Kitchen-Tools.jpeg,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://i.pinimg.com/736x/ee/e5/23/eee5234a968ff511db4676ee98337711.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSsfQxOQzo5ez4fmKhKrKGWfB0-MfKiU3XjTw&s,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhLfuGR88qaeYUcNGQqbszv8GXfZ_zQ9q_FRKM2rMOxQul4vh-t1mRhtQHn-BU0gxgfGzBD_77owwfCiI89E5NLfOFL-zTa6kuMp-VeQ0NFE2RKGhsiReR7jtQCof1OYT-ZtnraXj6p7sI/s1600/food-turner-palta-flip-food-kitchen-tool.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://i.pinimg.com/736x/1c/17/b0/1c17b0cc6e5d054e79b3ebdf60f1f540.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://i.ebayimg.com/images/g/hSMAAOSw8u9ik9F7/s-l1200.webp,2024-08-10T12:46:08.558025,True
TOOLS,IND,"https://cdn.apartmenttherapy.info/image/upload/f_jpg,q_auto:eco,c_fill,g_auto,w_1500,ar_1:1/k%2Farchive%2F8034858c9138e84fae943d24831d36c647039ba8",2024-08-10T12:46:08.558025,True
TOOLS,IND,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEj8qE6AhE0AZ2Xwrsq4ds5pt2CXkgerqq_6nTEFp7V9d2XpCQkIUB2efWNGpaKR9s-kDgkWOLhhTIoAjI7mNN4d0u0wHrWok9hjoyD3-CdhuZDqWD2q3U_HRD4CUvQ2bnxaYuCrUQla3c0/s1600/sieve-mesh-colander-strainer.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://i.pinimg.com/736x/7d/06/64/7d0664501eaac9c9c2595d453db51ea1.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRqWWeMrWe8Hbkao6_tZyBf4yFT4TYCw9fKUw&s,2024-08-10T12:46:08.558025,True
TOOLS,IND,"https://static.toiimg.com/thumb/resizemode-4,width-1280,height-720,msid-95583517/95583517.jpg",2024-08-10T12:46:08.558025,True
TOOLS,IND,https://i.ebayimg.com/images/g/HT4AAOSwJ4RlUdBF/s-l400.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://www.tredyfoods.com/cdn/shop/articles/Traditional_Grinding_Stone_Medium_Aatukkal_TREDY1997.jpg?v=1648728970,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://www.archanaskitchen.com/images/archanaskitchen/0-Archanas-Kitchen-Recipes/2018/Article-2018/Indian_Kitchen_Tools_For_Cooking_Article-11.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://s.alicdn.com/@sc04/kf/HTB1YN93bcfrK1Rjy1Xdq6yemFXaJ.jpg_720x720q50.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,"https://cdn.apartmenttherapy.info/image/upload/f_auto,q_auto:eco,w_730/k%2FSpice-Box",2024-08-10T12:46:08.558025,True
TOOLS,IND,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ee/Batterie_de_cuisine.jpg/800px-Batterie_de_cuisine.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://s.alicdn.com/@sc04/kf/H732b904f42fe4735913a663f78826d20z.jpg_300x300.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,"https://m.media-amazon.com/images/I/812jtMd9VoL._AC_UF894,1000_QL80_.jpg",2024-08-10T12:46:08.558025,True
TOOLS,IND,https://image.slidesharecdn.com/toolsinanindiankitchen-160428114204/85/Tools-In-An-Indian-kitchen-Utensils-5-320.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://i.pinimg.com/736x/e5/80/5f/e5805fa40476f631c2aa267b88f41ecb.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://assets.architecturaldigest.in/photos/6008361f51daf9662c148dfa/16:9/w_2560%2Cc_limit/traditional-kitchenware-1366x768.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://i.etsystatic.com/13522559/r/il/03574c/3570484194/il_570xN.3570484194_dzik.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://masalaandchai.com/wp-content/uploads/2021/02/Bhature-First-Side-Fry--683x1024.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEiTpESvKPJsjvtiGXU9IC8WDQN13AtIO6FkiNGpWJfFORSFZS2Nufk85Lm7ds6EnPxuV1QzxsdYvNWylO9I-jeU_c3S6CRrBMGHRr6LQ_iqPBuGgqOy977aIyRRXakcmFGO7tQEX5OUSQs/s1600/copper+bottom+stainless+steel+stackable+pots.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://i.etsystatic.com/10919416/r/il/9c3e55/4330071897/il_300x300.4330071897_sb4d.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://static.toiimg.com/photo/86957499/86957499.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,"https://c.ndtvimg.com/2023-05/etqtg4lg_clay-pot_625x300_08_May_23.jpg?im=FaceCrop,algorithm=dnn,width=1200,height=675",2024-08-10T12:46:08.558025,True
TOOLS,IND,https://cdn.shopify.com/s/files/1/1410/1430/files/Khal-Dasta-Ural-Set-Small_480x480.jpg?v=1639998512,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://cdn.apartmenttherapy.info/image/upload/v1570560473/k/Mortar-and-pestle.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://www.saveur.com/uploads/2019/03/18/GTDKC6K2OOZNO5WHCH2S4DIRQI.jpg?auto=webp,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://i.ytimg.com/vi/Xn1BF0upUic/hq720.jpg?sqp=-oaymwEhCK4FEIIDSFryq4qpAxMIARUAAAAAGAElAADIQj0AgKJD&rs=AOn4CLBOeRuFFfcd-mIeGjObzZ5augc8zg,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://5.imimg.com/data5/SELLER/Default/2023/5/309865507/FU/SJ/YW/364237/stainless-steel-kitchen-tool-500x500.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://i.etsystatic.com/16151001/r/il/2a6487/4395180062/il_570xN.4395180062_e96s.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://www.desiclik.com/images/C/catg_utensils.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://terrapowders.com/cdn/shop/products/8pcSetTeakWoodCookingUtensils_1445x.png?v=1713986186,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhaz4heSfFdnY0FDmuyW80JQi6_jQ_jhuO8G1SR20HeY4nDdqt2qUV_hFZM9tcUvOJi_vC6yijm9wsKlv_rBCg5IlKvEWBfz-xOHFuqosaCsUTwoIRfp7TYpAjTq_3UlhZjr9Tb46-A2Ds/s1600/wooden-cooking-tools-for-nonstick-cookware.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR1PqydNQXppC9VKc51E_p60LYm1lNCRFNVlw&s,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://www.saveur.com/uploads/2019/03/18/EY4YSBEVXBTFNNQ4YDX6QOM6BA.jpg?auto=webp,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://rukminim2.flixcart.com/image/828/514/kqb8pzk0/kitchen-tool-set/x/x/g/hs-37-kubmart020556-kuber-industries-original-imag4chyhvsrsjmc.jpeg?q=60&crop=false,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://i.pinimg.com/736x/1c/86/d2/1c86d212911a2e635b7d15b07c4cf555.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://m.media-amazon.com/images/I/31zuIDXmpLS.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://i.ytimg.com/vi/st1lOntyoXA/maxresdefault.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://t3.ftcdn.net/jpg/01/31/68/52/360_F_131685260_Oi0zu8mlmKrhfWJu1JXH3uG1c2GJWIOl.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://i.ebayimg.com/images/g/6JkAAOSwX0hjB2tL/s-l400.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://s.alicdn.com/@sc04/kf/S18ea398bef83438ca02bb92e437beaf8U.jpg_300x300.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://rukminim2.flixcart.com/image/850/1000/xif0q/kitchen-tool-set/s/c/a/kts-001-kitchen-set-original-imagunnbwechsy3r.jpeg?q=90&crop=false,2024-08-10T12:46:08.558025,True
TOOLS,IND,"https://m.media-amazon.com/images/I/61mQQbEcqML._AC_UF894,1000_QL80_.jpg",2024-08-10T12:46:08.558025,True
TOOLS,IND,https://i.pinimg.com/736x/76/21/4b/76214b9434ba92082b3057679441bed0.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,"https://www.jiomart.com/images/product/original/rv9hxdz8rz/maahil-5-pcs-kitchen-tool-set-nylon-heat-resistant-nonstick-serving-spoon-spatula-pasta-server-deep-ladle-turner-scoop-kitchen-serving-utensil-tools-product-images-orv9hxdz8rz-p595313080-0-202211141847.jpg?im=Resize=(420,420)",2024-08-10T12:46:08.558025,True
TOOLS,IND,"https://m.media-amazon.com/images/I/71I-+TvAnsL._AC_UF894,1000_QL80_.jpg",2024-08-10T12:46:08.558025,True
TOOLS,IND,https://s.alicdn.com/@sc04/kf/UTB8Tq97JyDEXKJk43Oqq6Az3XXae.jpg_300x300.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://images.slurrp.com/prod/rich_article/eys5udxrazm.webp?impolicy=slurrp-20210601&width=880&height=500,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQACbR6-XoPRS6tRkEUtakWNdDH_E-KGYl6Lg&s,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://image.slidesharecdn.com/toolsinanindiankitchen-160428114204/85/Tools-In-An-Indian-kitchen-Utensils-6-320.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://i.pinimg.com/736x/d3/3f/a0/d33fa064aee62581b0d74aa625a23c3a.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://i.etsystatic.com/18977571/r/il/ed9232/2014043913/il_570xN.2014043913_f5ly.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,"https://m.media-amazon.com/images/I/71w7PPznVRL._AC_UF894,1000_QL80_.jpg",2024-08-10T12:46:08.558025,True
TOOLS,IND,https://thumbs.dreamstime.com/b/metal-utensils-sell-street-market-rural-indian-village-cooking-utensils-generally-made-up-metals-sell-indian-rural-250189296.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://i5.walmartimages.com/seo/Ayesha-Curry-Tools-and-Gadgets-Cooking-Utensil-Set-4-Piece-Anchor_4462775c-d8c9-4d0a-85d2-a8e30ddcefbc.fa6e4e7188fcc314a29ef997f23c5ce9.jpeg,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEjBbmZu0yd_3UsLQHHVo56_27TYmBgtmSf3ulrbW3Jtkpir-xG-F49ps9WynvBfhvM3ryJx9QYrbAkIO_eOA8wi8QBqfk_Y8V6mdS73DNpw-g4KCwTftatsoalEstP2x8AEEysOWcL8IVE/s1600/vinaigrette-whisk-balloon-whisk.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://hotandtuff.com/wp-content/uploads/2021/06/Nylon-Combo.png,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://i.etsystatic.com/16151001/r/il/2a3cdc/4442569673/il_570xN.4442569673_3kxb.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://cdn.apartmenttherapy.info/image/upload/v1570560510/k/Tadka-pan.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,"https://m.media-amazon.com/images/I/413hRa6lz-L._AC_UF894,1000_QL80_.jpg",2024-08-10T12:46:08.558025,True
TOOLS,IND,"https://content.jdmagicbox.com/rep/b2b/stainless-steel-kitchen-tool/stainless-steel-kitchen-tool-2.jpg?impolicy=queryparam&im=Resize=(360,360),aspect=fit",2024-08-10T12:46:08.558025,True
TOOLS,IND,https://5.imimg.com/data5/SELLER/Default/2021/5/CC/TA/KP/37478461/teak-wood-set-of-5-kitchen-tools-jpg-500x500.JPG,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://i.pinimg.com/736x/0f/60/2d/0f602d9f8f6c3b7a42cd7b1e4e327738.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://kiechelart.com/wp-content/uploads/2022/07/Indian-Utensils-and-Arms.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://s.alicdn.com/@sc04/kf/S531c126eb2ae4f43870b19c6730b5c81r.jpg_300x300.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://cdnimg.webstaurantstore.com/uploads/seo_category/2021/8/kitchen-hand-tools-kitchen-utensils.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://i.etsystatic.com/16151001/r/il/4a156c/3404386748/il_570xN.3404386748_cqdy.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://market99.com/cdn/shop/files/wooden-kitchen-baking-spoons-tool-sets-set-of-6-matte-finish-kitchen-utensil-sets-1.jpg?crop=center&height=1403&v=1697015469&width=1080,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRHSRX7z3-VeYmdzLwAvGE4_f0abHH6U1WzfA&s,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://m.media-amazon.com/images/I/41dG0GL44YL.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://cdn.slidesharecdn.com/ss_thumbnails/toolsinanindiankitchen-160428114204-thumbnail.jpg?width=640&height=640&fit=bounds,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://img.freepik.com/premium-vector/vector-kitchen-tools-set-kitchenware-appliances-vector-isolated-elements-cooking-utensils-cutlery-clipart_8071-3339.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://www.tredyfoods.com/cdn/shop/products/Stainless-Steel-Dinner-Set-37-Pieces_400x.jpg?v=1637364174,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://static.toiimg.com/photo/101064571/101064571.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTFmStbHQFRXrqkuypQMksNacdBF6gUMIofaQ&s,2024-08-10T12:46:08.558025,True
TOOLS,IND,"https://m.media-amazon.com/images/I/81l+N0o+YmL._AC_UF894,1000_QL80_.jpg",2024-08-10T12:46:08.558025,True
TOOLS,IND,https://s.alicdn.com/@sc04/kf/He9fcad1d05ac4354a00e880ae2d86418N.jpg_300x300.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://2.imimg.com/data2/LF/GQ/HELLOTD-443034/_kitchentools-250x250.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://images-cdn.ubuy.co.in/661642fdd2af7b5c960d6ae8-sunjoy-tech-1pc-kitchen-utensil.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://i.etsystatic.com/23914301/r/il/b2d874/4407672814/il_570xN.4407672814_d8c0.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://www.archanaskitchen.com/images/archanaskitchen/0-Affiliate-Articles/Wooden_ladle_set.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQemilV4fwjQKLvpsMAN4opBvtQdghySlzLwQ&s,2024-08-10T12:46:08.558025,True
TOOLS,IND,"https://m.media-amazon.com/images/I/61nQv4GO1cL._AC_UF894,1000_QL80_.jpg",2024-08-10T12:46:08.558025,True
TOOLS,IND,https://i5.walmartimages.com/asr/5c7cf3d2-670e-4660-be0d-1251f4e8ac36.c399d87f75378ba642017b24f301379a.jpeg?odnHeight=768&odnWidth=768&odnBg=FFFFFF,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://ae01.alicdn.com/kf/S03793a3917074f9bbd071ef289257632B/9-Piece-Stainless-Steel-Kitchen-Utensils-Set-Heat-Resistant-Cooking-Tools-Kitchenware-Turner-Soup-Spoon-Pasta.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://www.popatstores.co.uk/media/catalog/category/Utensils1.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,"https://m.media-amazon.com/images/I/61KwK5UIZ4S._AC_UF894,1000_QL80_.jpg",2024-08-10T12:46:08.558025,True
TOOLS,IND,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRBqld0Ua00cfOTRyh2zxejkgy5gfv4m-r5sA&s,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://www.archanaskitchen.com/images/archanaskitchen/0-Affiliate-Articles/tadka_pan.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://i.etsystatic.com/23672351/r/il/5beb1e/4975827212/il_300x300.4975827212_6ntb.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://c8.alamy.com/comp/2RH55EF/indian-utensils-1-buffalo-bow-2-pepago-jug-3-pack-basket-4-pottery-vessel-5-mexican-indian-olla-6-tomahawk-7-bone-tool-for-making-arrows-8-gourd-drinking-cup-9-iroquois-bark-vessel-from-the-book-the-song-of-hiawatha-by-longfellow-henry-wadsworth-1807-1882-published-by-mifflin-and-company-in-1898-2RH55EF.jpg,2024-08-10T12:46:08.558025,True
TOOLS,IND,https://www.potsandpans.in/cdn/shop/articles/Cooking_Utensils_for_Indian_Kitchens.jpg?v=1678096751,2024-08-10T12:46:08.558025,True
TOOLS,IND,"https://slimages.macysassets.com/is/image/MCY/products/6/optimized/21562216_fpx.tif?op_sharpen=1&wid=700&hei=855&fit=fit,1",2024-08-10T12:46:08.558025,True
TOOLS,IND,https://blogger.googleusercontent.com/img/b/R29vZ2xl/AVvXsEhkcqagDhq9wjEhWLiYKtH51T7UQLXZa06puyhVR_QnESxKOTzBbG_UkOLjqKBa0s_JGAcrvLSJgyslu0QBLLbn6nrYmuM9w_dDtsaO-fxipDnTynJifbCpv2fItZOe9L-nD4_87op1AyI/s1600/idli-scooper-rice-serving-spoon-chawal-haath.jpg,2024-08-10T12:46:08.558025,True
