category_code,country_code,url,created_at,caption,category_score,country_score,stereotype_score,offensiveness_score,contributors_cnt,contributors,updated_at
CLOTH,CHN,https://www.fashionhanfu.com/wp-content/uploads/2023/03/ancient-chinese-male-clothing-Hanfu-robe-1.jpg,2024-08-10T13:19:40.766951,A person with long dark hair is wearing a long-sleeved patterned garment with a belt and holding a long wooden object.,0,0,0,0,0,,2024-08-11T16:14:53.799512
CLOTH,CHN,https://chinese-temple.com/cdn/shop/collections/Traditional_Chinese_Clothing_1200x1200.jpg?v=1634562789,2024-08-10T13:19:40.766951,"Two people are standing in front of a bridge wearing long, black and red garments.",0,0,0,0,0,,2024-08-11T16:14:53.799512
CLOTH,CHN,https://chinese-temple.com/cdn/shop/products/Traditional-Chinese-Kimono-Dress_1200x1200.jpg?v=1636554562,2024-08-10T13:19:40.766951,"A woman is wearing a long, red and white dress with floral patterns.",0,0,0,0,0,,2024-08-11T16:14:53.799512
CLOTH,CHN,https://www.fashionhanfu.com/wp-content/uploads/2020/07/fashion-hanfu-clothing-women-1.jpg.webp,2024-08-10T13:19:40.766951,"A person wearing a long, flowing garment stands in a garden setting.",0,0,0,0,0,,2024-08-11T16:14:53.799512
CLOTH,CHN,https://ae01.alicdn.com/kf/HTB1.GMwXOHrK1Rjy0Flq6AsaFXa1.jpg_640x640Q90.jpg_.webp,2024-08-10T13:19:40.766951,Two children are wearing matching outfits with ornate patterns.,0,0,0,0,0,,2024-08-11T16:14:53.799512
CLOTH,CHN,https://studycli.org/wp-content/uploads/2021/03/chinese-chinese-qipao.jpg,2024-08-10T13:19:40.766951,A turquoise dress with short sleeves and a patterned design.,0,0,0,0,0,,2024-08-11T16:14:53.799512
CLOTH,CHN,https://ae-pic-a1.aliexpress-media.com/kf/S4e30da5b14074f509cd40bff17055f90a.jpg_640x640Q90.jpg_.webp,2024-08-10T13:19:40.766951,A young person is standing on a stone bridge wearing a long black garment with a gold belt and gold embroidery.,0,0,0,0,0,,2024-08-11T16:14:53.799512
CLOTH,CHN,https://i.ebayimg.com/images/g/p6IAAOSwOJBjlvCC/s-l1200.jpg,2024-08-10T13:19:40.766951,"A woman wearing a long, flowing robe is seated and reaching out to touch a branch with red fruits.",0,0,0,0,0,,2024-08-11T16:14:53.799512
CLOTH,CHN,https://yandanhanfu.com/cdn/shop/products/tb_image_share_1679906908832_3_11zon.jpg?v=1679909604&width=1445,2024-08-10T13:19:40.766951,A young woman wearing a black and white dress with an embroidered flower motif stands in front of a leafy tree.,0,0,0,0,0,,2024-08-11T16:14:53.799512
CLOTH,CHN,https://teng-shop.com/wp-content/uploads/2023/01/robe-chinoise-br-rouge-courte-s-mandarin-factory-13899961630794.jpg,2024-08-10T13:19:40.766951,A woman in a short red dress with gold accents stands with a small purse in hand.,0,0,0,0,0,,2024-08-11T16:14:53.799512
CLOTH,CHN,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS6_swCwX85asNm9ecipJ8SkSWWQiiteo5U1g&s,2024-08-10T13:19:40.766951,"A young person wearing a long, flowing dress with colorful patterns and long sleeves stands in front of a stone wall.",0,0,0,0,0,,2024-08-11T16:14:53.799512
CLOTH,CHN,https://m.media-amazon.com/images/I/6139Ypykr9L._AC_UY350_.jpg,2024-08-10T13:19:40.766951,"Two people are wearing long, flowing robes and holding long, thin staffs.",0,0,0,0,0,,2024-08-11T16:14:53.799512
CLOTH,CHN,https://image.made-in-china.com/2f0j00BbRYVNntZCqH/Traditional-Men-s-Chinese-Style-Groom-Gown-Top-Shirt-Men-Cheongsam-Ethnic-Tang-Suit-Vintage-Clothing-Jacket-for-Overseas-Chinese.webp,2024-08-10T13:19:40.766951,Three people are wearing long-sleeved red garments with ornate designs and buttons.,0,0,0,0,0,,2024-08-11T16:14:53.799512
CLOTH,CHN,https://img2.tradewheel.com/uploads/images/products/6/4/popular-and-fashion-chinese-clothing-dress-ladies-slim-modern-pure-silk-cheongsam1-0512546001553741288.jpg.webp,2024-08-10T13:19:40.766951,A person is standing in a gray sleeveless dress with a high collar and a decorative button closure.,0,0,0,0,0,,2024-08-11T16:14:53.799512
CLOTH,CHN,https://ae-pic-a1.aliexpress-media.com/kf/S4808728a2117463ea2a7bf45499a40b3j.jpg_640x640Q90.jpg_.webp,2024-08-10T13:19:40.766951,"A man is wearing a long, black garment with a green plant design.",0,0,0,0,0,,2024-08-11T16:14:53.799512
CLOTH,CHN,https://chinese-temple.com/cdn/shop/products/Red-Chinese-Dress_1080x.jpg?v=1636554667,2024-08-10T13:19:40.766951,A woman stands in a room wearing a red dress with a floral design.,0,0,0,0,0,,2024-08-11T16:14:53.799512
CLOTH,CHN,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ6vOa9Kzvz_fJ79Vz9Cz8-KRr_N_ksET69-w&s,2024-08-10T13:19:40.766951,"Two people are wearing long, black robes with red accents and elaborate designs.",0,0,0,0,0,,2024-08-11T16:14:53.799512
CLOTH,CHN,https://www.thatsmandarin.com/wp-content/uploads/2018/01/chinese-traditional-clothing-1.jpg,2024-08-10T13:19:40.766951,A woman is standing in front of a bookcase wearing a yellow dress with a floral pattern.,0,0,0,0,0,,2024-08-11T16:14:53.799512
CLOTH,CHN,https://studycli.org/wp-content/uploads/2021/06/tang-dynasty-women-001-1.jpg.webp,2024-08-10T13:19:40.766951,"A woman in a long, patterned dress stands with her hands clasped in front of her.",0,0,0,0,0,,2024-08-11T16:14:53.799512
CLOTH,CHN,https://arc-group.com/wp-content/uploads/2022/06/china-clothing-manufacturing-sourcing-780.jpg,2024-08-10T13:19:40.766951,A person is using a machine to sew a piece of fabric.,0,0,0,0,0,,2024-08-11T16:14:53.799512
CLOTH,CHN,https://i.pinimg.com/474x/dc/f9/5f/dcf95f3c7d8d6a1c148b76cd1cbc9803.jpg,2024-08-10T13:19:40.766951,A person with long hair is wearing a white long-sleeved top with a floral pattern and a dark green skirt.,0,0,0,0,0,,2024-08-11T16:14:53.799512
CLOTH,CHN,https://www.chineseclothingonline.com/images/WHF-YYXS-1396W-a.jpg,2024-08-10T13:19:40.766951,"A person is wearing a long, red garment with decorative accents.",0,0,0,0,0,,2024-08-11T16:14:53.799512
CLOTH,CHN,https://www.dhresource.com/webp/m/0x0/f2/albu/g8/M00/5D/E5/rBVaVF7g_g2AeDD8AALsFjozuCc278.jpg,2024-08-10T13:19:40.766951,A man is wearing a white long-sleeved shirt with black buttons and black pants.,0,0,0,0,0,,2024-08-11T16:14:53.799512
CLOTH,CHN,https://www.istitutomarangoni.com/marangoni/entities/magazinearticle/CHINESE-STYLE-TEXT-03.jpg,2024-08-10T13:19:40.766951,Two women are wearing different clothing in a simple background.,0,0,0,0,0,,2024-08-11T16:14:53.799512
CLOTH,CHN,https://chinese-temple.com/cdn/shop/products/Modern-Chinese-Traditional-Dress_480x480.jpg?v=1636554760,2024-08-10T13:19:40.766951,"A woman is standing in front of a wooden cabinet wearing a long, light blue dress with vertical stripes.",0,0,0,0,0,,2024-08-11T16:14:53.799512
CLOTH,CHN,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRRreGxLUnrN1HdcKtn1dh4EV0UMa5EheyZ-A&s,2024-08-10T13:19:40.766951,Six women are standing in a row wearing similar clothing.,0,0,0,0,0,,2024-08-11T16:14:53.799512
CLOTH,CHN,https://img.fruugo.com/product/9/90/713643909_max.jpg,2024-08-10T13:19:40.766951,A woman is wearing a blue dress with a printed image of another woman on it.,0,0,0,0,0,,2024-08-11T16:14:53.799512
CLOTH,CHN,https://cdn.shopifycdn.net/s/files/1/2806/8412/files/Chinese-Traditional-Tang-Suit.jpg?v=1622708347,2024-08-10T13:19:40.766951,A man is wearing a red shirt with gold trim and a patterned design.,0,0,0,0,0,,2024-08-11T16:14:53.799512
CLOTH,CHN,https://cassette.sphdigital.com.sg/image/thinkchina/518dcdd0e72753d3ae034da98903c1771c01696a3ef53a2a12a9ef51f97ac05c?w=900,2024-08-10T13:19:40.766951,Clothes hang on racks with shoes on the floor.,0,0,0,0,0,,2024-08-11T16:14:53.799512
CLOTH,CHN,https://www.osonian.com/cdn/shop/products/12440469153_1317913076.jpg?v=1578545997,2024-08-10T13:19:40.766951,"A person wearing a long, white garment is standing with their legs spread wide and their arms raised.",0,0,0,0,0,,2024-08-11T16:14:53.799512
CLOTH,CHN,https://i.ebayimg.com/images/g/5RIAAOSwHLVhZphK/s-l1200.jpg,2024-08-10T13:19:40.766951,"Two people are wearing long, flowing garments with elaborate sashes.",0,0,0,0,0,,2024-08-11T16:14:53.799512
CLOTH,CHN,https://you.stonybrook.edu/chinesefashion/files/2018/05/use1-1g759s2.jpg,2024-08-10T13:19:40.766951,"A man in a dark, button-up jacket with pockets stands with his hand on his stomach.",0,0,0,0,0,,2024-08-11T16:14:53.799512
CLOTH,CHN,https://chinese-temple.com/cdn/shop/products/Chinese-Dragon-Jacket_1080x.jpg?v=1636463183,2024-08-10T13:19:40.766951,A man is wearing a long-sleeved red shirt with gold embroidery.,0,0,0,0,0,,2024-08-11T16:14:53.799512
CLOTH,CHN,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSWHMZd2ADty3X_X7exKhybdlDUYczgRu8dIQ&s,2024-08-10T13:19:40.766951,"Three people are wearing formal attire, two women and one man.",0,0,0,0,0,,2024-08-11T16:14:53.799512
CLOTH,CHN,https://www.chineseclothingonline.com/images/WHF-YYXS-1396S-a.jpg,2024-08-10T13:19:40.766951,"A woman is wearing a long, blue skirt and a white, layered top.",0,0,0,0,0,,2024-08-11T16:14:53.799512
CLOTH,CHN,https://www.easytourchina.com/images/Photo/hanfu/hanfu_thumb_m.jpg,2024-08-10T13:19:40.766951,"Six people are depicted wearing long, flowing garments.",0,0,0,0,0,,2024-08-11T16:14:53.799512
CLOTH,CHN,https://img2.tradewheel.com/uploads/images/products/6/2/orientalll-modern-black-chinese-menx27s-hanfu-traditional-mens-clothing-dress-for-men-cheongsam1-0099509001619162640.jpg.webp,2024-08-10T13:19:40.766951,A person is wearing a collared shirt and pants that are a similar color.,0,0,0,0,0,,2024-08-11T16:14:53.799512
CLOTH,CHN,https://interactchina.wordpress.com/wp-content/uploads/2017/05/484.png?w=374&h=516,2024-08-10T13:19:40.766951,A woman is standing in a short dress with a pattern and high heels.,0,0,0,0,0,,2024-08-11T16:14:53.799512
CLOTH,CHN,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSbGAc7ydAwHe6BTJ6E3p8kNLT_vifQkfV_xg&s,2024-08-10T13:19:40.766951,"Two women are standing side-by-side wearing long, flowing garments with different colors and patterns.",0,0,0,0,0,,2024-08-11T16:14:53.799512
CLOTH,CHN,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTnjWEkO_u7_aMBdv88cAs159XGzQ067WeGuQ&s,2024-08-10T13:19:40.766951,The image shows two people taking selfies in different rooms.,0,0,0,0,0,,2024-08-11T16:14:53.799512
