category_code,country_code,image_url,created_at,isEnglish
FOOD,JOR,https://i.natgeofe.com/n/bc1f6886-06f8-4e5a-afdd-3c30cd2fc894/food.jpg,2024-08-10T17:23:51.804924,True
FOOD,JOR,https://migrationology.com/wp-content/uploads/2016/04/jordanian-food-maqluba.jpg,2024-08-10T17:23:51.804924,True
FOOD,JOR,https://girleatworld.net/wp-content/uploads/2019/03/jordan-hashem-restaurant.jpg,2024-08-10T17:23:51.804924,True
FOOD,JOR,https://www.saffrontrail.com/wp-content/uploads/2016/06/jordanian-food-9-dishes-and-drinks-you-must-try.1024x1024-1.jpg,2024-08-10T17:23:51.804924,True
FOOD,JOR,https://www.saffrontrail.com/wp-content/uploads/2016/06/jordanian-food-9-dishes-and-drinks-you-must-try.1024x1024-642x1024.png,2024-08-10T17:23:51.804924,True
FOOD,JOR,https://www.responsibletravel.com/imagesClient/16804_464.jpg,2024-08-10T17:23:51.804924,True
FOOD,JOR,https://i0.wp.com/www.touristjordan.com/wp-content/uploads/2023/03/shutterstock_2135154391-scaled-e1679559166226.jpg?resize=2000%2C800&ssl=1,2024-08-10T17:23:51.804924,True
FOOD,JOR,https://www.traveltalktours.com/wp-content/uploads/2022/05/jordanian-food-scaled.jpg,2024-08-10T17:23:51.804924,True
FOOD,JOR,"https://images.immediate.co.uk/production/volatile/sites/2/2018/11/GettyImages-158924550-872cc61.jpg?quality=90&crop=18px,1019px,5581px,2401px&resize=556,505",2024-08-10T17:23:51.804924,True
FOOD,JOR,https://traveler.marriott.com/wp-content/uploads/2019/10/GI_924240792_Jordan_Meze.jpg,2024-08-10T17:23:51.804924,True
FOOD,JOR,https://i0.wp.com/landlopers.com/wp-content/uploads/2014/11/Jordan-Food.jpg?fit=1024%2C678&ssl=1,2024-08-10T17:23:51.804924,True
FOOD,JOR,https://www.tucan.travel/images/Country-guide-Tucan-Travel/Jordan-tours-trips-and-holidays/food-and-drink-in-jordan/Food-and-drink-in-Jordan.jpg,2024-08-10T17:23:51.804924,True
FOOD,JOR,https://i.natgeofe.com/n/bc1f6886-06f8-4e5a-afdd-3c30cd2fc894/food_2x3.jpg,2024-08-10T17:23:51.804924,True
FOOD,JOR,https://www.responsibletravel.com/imagesClient/dtg-cr12231-jordan-food-and-drink-300x300.jpg,2024-08-10T17:23:51.804924,True
FOOD,JOR,https://i0.wp.com/www.touristjordan.com/wp-content/uploads/2018/10/MAIN-DISHES-e1541152437263-scaled.jpg?fit=500%2C268&ssl=1,2024-08-10T17:23:51.804924,True
FOOD,JOR,https://www.saffrontrail.com/wp-content/uploads/2016/06/jordanian-food-9-dishes-and-drinks-you-must-try.1024x1024-8.jpg,2024-08-10T17:23:51.804924,True
