category_code,country_code,url,created_at,caption,category_score,country_score,stereotype_score,offensiveness_score,contributors_cnt,contributors,updated_at
DANCE,EGY,https://www.crystalinks.com/EgyptMusic1.jpg,2024-08-10T00:51:31.804362,"Three women are depicted, one playing a musical instrument.",0,0,0,0,0,,2024-08-11T16:16:12.319848
DANCE,EGY,https://i.ytimg.com/vi/URKBhcqOKW8/maxresdefault.jpg,2024-08-10T00:51:31.804362,A group of people in various clothing are performing on a stage with long sticks.,0,0,0,0,0,,2024-08-11T16:16:12.319848
DANCE,EGY,https://static01.nyt.com/images/2016/11/11/arts/11ANTIQUES1/11ANTIQUES1-superJumbo.jpg,2024-08-10T00:51:31.804362,"A woman wearing a skirt and a top with decorative elements holds a tall, cylindrical object above her head.",0,0,0,0,0,,2024-08-11T16:16:12.319848
DANCE,EGY,https://images.ctfassets.net/opz1rk40r4ou/5Sg6qcUGYtri5YsdbQE7xY/2325b45bb69326236cac07abd0c495d3/The_National_Troupe_for_Folkloric_Arts_of_Egypt_perform_at_Dubai_Millennium_Amphitheatre_at_Al_Forsan_Park_m7492.jpg,2024-08-10T00:51:31.804362,A group of women are performing a dance on a stage.,0,0,0,0,0,,2024-08-11T16:16:12.319848
DANCE,EGY,https://egyptianstreets.com/wp-content/uploads/2020/08/reda-troupe-farida.jpg,2024-08-10T00:51:31.804362,Five people are performing a dance while wearing long flowing clothing.,0,0,0,0,0,,2024-08-11T16:16:12.319848
DANCE,EGY,https://souldance-mag.com/wp-content/uploads/2020/02/women-dancing-and-singing-from-Tomb-of-Nakht.jpg,2024-08-10T00:51:31.804362,Three women are painted playing musical instruments.,0,0,0,0,0,,2024-08-11T16:16:12.319848
DANCE,EGY,https://souldance-mag.com/wp-content/uploads/2020/02/young-women-musicians-and-young-girl-dancer-1024x633.jpg,2024-08-10T00:51:31.804362,A group of people are playing musical instruments.,0,0,0,0,0,,2024-08-11T16:16:12.319848
DANCE,EGY,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/Labudovo_jezero%2C_Balet_SNP-a%2C_Jelena_Le%C4%8Di%C4%87%2C_Andrej_Kol%C4%8Deriju%2C_foto_M._Polzovi%C4%87.jpg/1200px-Labudovo_jezero%2C_Balet_SNP-a%2C_Jelena_Le%C4%8Di%C4%87%2C_Andrej_Kol%C4%8Deriju%2C_foto_M._Polzovi%C4%87.jpg,2024-08-10T00:51:31.804362,A group of people in white skirts are dancing on a stage with a dark backdrop.,0,0,0,0,0,,2024-08-11T16:16:12.319848
DANCE,EGY,https://www.art-prints-on-demand.com/kunst/egyptian/Musicians-and-a-Dancer.jpg,2024-08-10T00:51:31.804362,"Three figures are depicted, one playing a musical instrument with a long neck and strings.",0,0,0,0,0,,2024-08-11T16:16:12.319848
DANCE,EGY,https://egyptianstreets.com/wp-content/uploads/2020/08/AUC-folklore.jpg,2024-08-10T00:51:31.804362,A group of people in colorful clothing are performing a dance on a stage.,0,0,0,0,0,,2024-08-11T16:16:12.319848
DANCE,EGY,https://souldance-mag.com/wp-content/uploads/2020/02/dance-and-music-in-ancient-Egypt.jpg,2024-08-10T00:51:31.804362,"Three people are standing in a row, wearing elaborate costumes with various embellishments.",0,0,0,0,0,,2024-08-11T16:16:12.319848
DANCE,EGY,https://i.pinimg.com/originals/7e/99/a3/7e99a32dec94ebde3d7b39889b44db6e.jpg,2024-08-10T00:51:31.804362,"Three women, one playing a harp and the other two holding musical instruments, stand in a procession.",0,0,0,0,0,,2024-08-11T16:16:12.319848
DANCE,EGY,https://www.shutterstock.com/image-illustration/ancient-egyptian-music-girl-plays-600nw-1472838053.jpg,2024-08-10T00:51:31.804362,"A woman in a long dress and a hat with a pointed top is kneeling while playing a long, thin instrument.",0,0,0,0,0,,2024-08-11T16:16:12.319848
DANCE,EGY,https://s3-us-west-2.amazonaws.com/content-markdown-images/egyptian-arts--music-overview/1546463776344-1610f672927e4793.jpeg,2024-08-10T00:51:31.804362,A sculpted head of a woman with detailed hair.,0,0,0,0,0,,2024-08-11T16:16:12.319848
DANCE,EGY,https://thumbs.dreamstime.com/b/traditional-egyptian-art-abstract-representation-egyptian-woman-dancing-using-minimalist-elements-326327018.jpg,2024-08-10T00:51:31.804362,A woman with dark hair and a patterned dress stands on a white background.,0,0,0,0,0,,2024-08-11T16:16:12.319848
DANCE,EGY,https://d1bv4heaa2n05k.cloudfront.net/posts%2Fr8DXeu8FWKa7yMEz5%2F1443524834724-3_7135619_small.jpg,2024-08-10T00:51:31.804362,"Four people are silhouetted against a bright orange background while holding up elaborate, patterned screens in front of them.",0,0,0,0,0,,2024-08-11T16:16:12.319848
DANCE,EGY,https://souldance-mag.com/wp-content/uploads/2020/02/Women-dancing-to-the-rhythm-of-two-women-clapping-hands.jpg,2024-08-10T00:51:31.804362,"A relief carving of multiple figures with arms raised, standing in a line.",0,0,0,0,0,,2024-08-11T16:16:12.319848
DANCE,EGY,https://egyptianstreets.com/wp-content/uploads/2019/04/2019-636885905214084902-408_485x310.v1.jpg,2024-08-10T00:51:31.804362,Several people are performing on a stage with geometric shapes and colorful lights.,0,0,0,0,0,,2024-08-11T16:16:12.319848
DANCE,EGY,https://upload.wikimedia.org/wikipedia/commons/3/38/Two_dancers.jpg,2024-08-10T00:51:31.804362,Two people are dancing in a dynamic pose.,0,0,0,0,0,,2024-08-11T16:16:12.319848
DANCE,EGY,https://collectionapi.metmuseum.org/api/collection/v1/iiif/436123/794954/main-image,2024-08-10T00:51:31.804362,A group of people are seated in front of a stage with light figures performing.,0,0,0,0,0,,2024-08-11T16:16:12.319848
DANCE,EGY,https://blogs.iu.edu/muslimvoices/files/2022/05/2297217132_e4a351cbf0_b.jpeg,2024-08-10T00:51:31.804362,"Two women in colorful, flowing dresses are performing in front of a seated audience.",0,0,0,0,0,,2024-08-11T16:16:12.319848
DANCE,EGY,https://www.artnews.com/wp-content/uploads/2021/09/press-wu-tsang-anthem-ph006.jpg?w=1200,2024-08-10T00:51:31.804362,"A large projection of a person's face is displayed against a white, circular structure.",0,0,0,0,0,,2024-08-11T16:16:12.319848
DANCE,EGY,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRPMgcno4KwwY9BZOIx0CFFrktC1tYoszQslw&s,2024-08-10T00:51:31.804362,Abstract shapes and designs in bold colors are arranged in a seemingly random pattern.,0,0,0,0,0,,2024-08-11T16:16:12.319848
DANCE,EGY,https://www.artnews.com/wp-content/uploads/2021/09/MOM4936.jpg,2024-08-10T00:51:31.804362,A room with colorful abstract paintings on the walls and furniture scattered throughout.,0,0,0,0,0,,2024-08-11T16:16:12.319848
