category_code,country_code,url,created_at,isEnglish,caption,category_score,country_score,stereotype_score,offensiveness_score,contributors_cnt,contributors,updated_at
DANCE,IND,https://cdn.britannica.com/92/189592-050-5023ACF5/dancer-dance-natyam-Indian-Bharata.jpg,2024-08-10T11:51:54.552028,True,,0,0,0,0,0,,
DANCE,IND,https://cdn.theatlantic.com/media/archives/1953/10/192-4/images/19531001-132440530-41.jpg,2024-08-10T11:51:54.552028,True,,0,0,0,0,0,,
DANCE,IND,https://www.chipublib.org/wp-content/uploads/sites/3/2015/07/sumathi.jpg,2024-08-10T11:51:54.552028,True,,0,0,0,0,0,,
DANCE,IND,https://www.indianetzone.com/photos_gallery/107/1_Indian_Dance_3.jpg,2024-08-10T11:51:54.552028,True,,0,0,0,0,0,,
DANCE,IND,https://www.tripbeam.com/blog/wp-content/uploads/2022/10/Traditional-Holiday-Spots-in-India-Uncover-Music-Dance-Art-300x157.jpg,2024-08-10T11:51:54.552028,True,,0,0,0,0,0,,
DANCE,IND,https://cdn.theatlantic.com/media/archives/1953/10/192-4/images/19531001-132440530-40.jpg,2024-08-10T11:51:54.552028,True,,0,0,0,0,0,,
DANCE,IND,https://cdn.britannica.com/13/60413-050-61F99FCD/Kathak-school-dancer-costume-dance-Mughal-Indian.jpg,2024-08-10T11:51:54.552028,True,,0,0,0,0,0,,
DANCE,IND,https://cdn.britannica.com/53/162553-050-38A6F40C/Dancer-performance-dance-India.jpg,2024-08-10T11:51:54.552028,True,,0,0,0,0,0,,
DANCE,IND,https://a0.anyrgb.com/pngimg/62/1146/indian-folk-music-bollywood-dance-culture-of-india-bhangra-indian-classical-dance-dance-in-india-music-of-india-folk-dance-hand-drums-folk-music.png,2024-08-10T11:51:54.552028,True,,0,0,0,0,0,,
DANCE,IND,https://cdn.britannica.com/89/162489-131-1E685B1B/Dancer-Indian-odissi-dance.jpg,2024-08-10T11:51:54.552028,True,,0,0,0,0,0,,
DANCE,IND,https://images.squarespace-cdn.com/content/v1/5f21c126c10bbf24aaeb63ac/1598642873548-KWES8C40NR28UUO9Q0AK/Ganesha+Woodcutter+River+Goddess_Postcard_Web2.jpg,2024-08-10T11:51:54.552028,True,,0,0,0,0,0,,
DANCE,IND,https://i.pinimg.com/originals/8c/31/ef/8c31efa547ad6b118a9e08aa08dcf56a.jpg,2024-08-10T11:51:54.552028,True,,0,0,0,0,0,,
DANCE,IND,https://i.ytimg.com/vi/1T75BgWi35Y/maxresdefault.jpg,2024-08-10T11:51:54.552028,True,,0,0,0,0,0,,
DANCE,IND,https://upload.wikimedia.org/wikipedia/commons/thumb/0/06/Stamp_of_Armenia_-_2018_-_Colnect_806145_-_Indian_Dance_Manipuri.jpeg/640px-Stamp_of_Armenia_-_2018_-_Colnect_806145_-_Indian_Dance_Manipuri.jpeg,2024-08-10T11:51:54.552028,True,,0,0,0,0,0,,
DANCE,IND,https://exhibitions.asianart.org/wp-content/uploads/sites/7/2022/07/7474_22_BB_1600x900-1600x900.jpg,2024-08-10T11:51:54.552028,True,,0,0,0,0,0,,
DANCE,IND,https://s.inyourpocket.com/gallery/305082.jpg,2024-08-10T11:51:54.552028,True,,0,0,0,0,0,,
DANCE,IND,https://scontent.cdninstagram.com/v/t39.30808-6/454632030_17935696127880089_7361800544984055973_n.jpg?stp=dst-jpg_e15&efg=eyJ2ZW5jb2RlX3RhZyI6ImltYWdlX3VybGdlbi4xNDQweDE4MDAuc2RyLmYzMDgwOCJ9&_nc_ht=scontent.cdninstagram.com&_nc_cat=105&_nc_ohc=KxCEgj385dMQ7kNvgGuoEmA&edm=APs17CUAAAAA&ccb=7-5&ig_cache_key=MzQzMDE2MzkwMDc5NDgwOTYzMQ%3D%3D.2-ccb7-5&oh=00_AYD_byg-G5oV0Zhj37rPkOSKqup0cW6TPh8jAHA4_RwEzg&oe=66BB4817&_nc_sid=10d13b,2024-08-10T11:51:54.552028,True,,0,0,0,0,0,,
DANCE,IND,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRQWrwXnl7Jzai6hnKlyQaZ72GcEnHydkeIUQ&s,2024-08-10T11:51:54.552028,True,,0,0,0,0,0,,
DANCE,IND,https://images.squarespace-cdn.com/content/v1/5f21c126c10bbf24aaeb63ac/1598642873016-0DNLC9A34NL7HWVYBGIY/Ganesha+Woodcutter+River+Goddess_Postcard_Web1.jpg,2024-08-10T11:51:54.552028,True,,0,0,0,0,0,,
DANCE,IND,https://s.inyourpocket.com/gallery/305080.jpg,2024-08-10T11:51:54.552028,True,,0,0,0,0,0,,
DANCE,IND,https://t4.ftcdn.net/jpg/07/01/60/33/360_F_701603378_QtJNoKq6Rz671Ha0mw6JEvEy0osLwqdc.jpg,2024-08-10T11:51:54.552028,True,,0,0,0,0,0,,
DANCE,IND,https://blogs.dpuerp.in/images/blog/13/10834-importance-of-dance-and-music-indian-culture.jpg,2024-08-10T11:51:54.552028,True,,0,0,0,0,0,,
DANCE,IND,https://i.ebayimg.com/images/g/nPoAAOSwQDtiqORM/s-l400.png,2024-08-10T11:51:54.552028,True,,0,0,0,0,0,,
DANCE,IND,https://upload.wikimedia.org/wikipedia/commons/d/d5/Chhau_dance.jpg,2024-08-10T11:51:54.552028,True,,0,0,0,0,0,,
DANCE,IND,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQL05NIzN6eIJKMgmEsA1KzHRw1SHLlK1HK1g&s,2024-08-10T11:51:54.552028,True,,0,0,0,0,0,,
DANCE,IND,https://i.pinimg.com/originals/e8/a0/ce/e8a0ce7b979b6bd004ec30908d55d637.jpg,2024-08-10T11:51:54.552028,True,,0,0,0,0,0,,
DANCE,IND,https://www.shutterstock.com/image-photo/two-beautiful-indian-classical-odissi-260nw-1954821847.jpg,2024-08-10T11:51:54.552028,True,,0,0,0,0,0,,
DANCE,IND,https://a0.anyrgb.com/pngimg/264/1658/performing-arts-festival-lesson-indian-dances-indian-indian-classical-dance-collage-dance-music-tradition-liveinternet-diary.png,2024-08-10T11:51:54.552028,True,,0,0,0,0,0,,
DANCE,IND,https://p1.hiclipart.com/preview/928/858/419/india-culture-cartoon-thirayattam-dance-costume-visual-arts-folk-dance-folk-music-png-clipart.jpg,2024-08-10T11:51:54.552028,True,,0,0,0,0,0,,
DANCE,IND,https://i.ebayimg.com/images/g/ooMAAOSwiWliqHkk/s-l1200.jpg,2024-08-10T11:51:54.552028,True,,0,0,0,0,0,,
DANCE,IND,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRRqs0vpl1XDHiAwc64hNVQo94pjFwwAgzGqQ&s,2024-08-10T11:51:54.552028,True,,0,0,0,0,0,,
DANCE,IND,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR6VB0exW-lsdWdLGPKuEYVEnep7p4GF01j6g&s,2024-08-10T11:51:54.552028,True,,0,0,0,0,0,,
DANCE,IND,https://images.saatchiart.com/saatchi/459918/art/6187535/5257317-ZDOGBGNI-6.jpg,2024-08-10T11:51:54.552028,True,,0,0,0,0,0,,
DANCE,IND,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQfMCl9hB0SH9LH5DbQhJLAm93hF4f7AxSm-A&s,2024-08-10T11:51:54.552028,True,,0,0,0,0,0,,
DANCE,IND,https://nebula.wsimg.com/1f21df42c23700e419276c9824bf7e96?AccessKeyId=CEA9C3B9C8D90E2A6A51&disposition=0&alloworigin=1,2024-08-10T11:51:54.552028,True,,0,0,0,0,0,,
DANCE,IND,https://media.licdn.com/dms/image/D5622AQGd0M8MFg7NlA/feedshare-shrink_800/0/1707957185298?e=2147483647&v=beta&t=xYmEMMg7rvYI8ap9mS1TqP-kg2Vx8UW88El19hE8rlQ,2024-08-10T11:51:54.552028,True,,0,0,0,0,0,,
DANCE,IND,https://centerspotlight.seattle.gov//wp-content/uploads/sites/19/2020/10/Diwali-1024x791.jpg,2024-08-10T11:51:54.552028,True,,0,0,0,0,0,,
DANCE,IND,https://i.pinimg.com/564x/a1/79/39/a179390800c6a6a544ac6d1b0f15b3ae.jpg,2024-08-10T11:51:54.552028,True,,0,0,0,0,0,,
DANCE,IND,https://www.holidify.com/images/cmsuploads/compressed/3531225584_d8f9ce5fd5_b_20170926204243.jpg,2024-08-10T11:51:54.552028,True,,0,0,0,0,0,,
DANCE,IND,https://s3-us-west-2.amazonaws.com/content-markdown-images/indian-arts--music-overview/1540258804603-fae2f7688b38d1b2.jpeg,2024-08-10T11:51:54.552028,True,,0,0,0,0,0,,
DANCE,IND,https://rasafestival.org/wp-content/uploads/2021/10/rasa-calendar-01.jpg?w=1218&h=548&crop=1,2024-08-10T11:51:54.552028,True,,0,0,0,0,0,,
DANCE,IND,https://i.etsystatic.com/10440274/r/il/a715f8/742104342/il_570xN.742104342_n8ak.jpg,2024-08-10T11:51:54.552028,True,,0,0,0,0,0,,
DANCE,IND,https://i.ytimg.com/vi/OvfPQKb5wo0/hq720.jpg?sqp=-oaymwE7CK4FEIIDSFryq4qpAy0IARUAAAAAGAElAADIQj0AgKJD8AEB-AH-CYAC0AWKAgwIABABGHIgWyg9MA8=&rs=AOn4CLCouNHkmnl5e5EKyo7SSvRr1dKh5w,2024-08-10T11:51:54.552028,True,,0,0,0,0,0,,
DANCE,IND,https://images.squarespace-cdn.com/content/v1/5f21c126c10bbf24aaeb63ac/1599002624094-7X3E46V2T4ASLAPI30XK/Shivani-Vyshnavi-2019-Performance.jpg,2024-08-10T11:51:54.552028,True,,0,0,0,0,0,,
DANCE,IND,https://a0.anyrgb.com/pngimg/630/1712/arangetram-bharatanatyam-indian-classical-dance-dance-in-india-music-of-india-concert-dance-brochure-dance-visual-arts-artist.png,2024-08-10T11:51:54.552028,True,,0,0,0,0,0,,
DANCE,IND,https://cdn.theatlantic.com/media/archives/1953/10/192-4/images/19531001-132440530-42.jpg,2024-08-10T11:51:54.552028,True,,0,0,0,0,0,,
DANCE,IND,https://cdn.britannica.com/12/60412-050-FE2D4F2B/Manipuri-performance-dance-Indian.jpg,2024-08-10T11:51:54.552028,True,,0,0,0,0,0,,
DANCE,IND,https://image.slidesharecdn.com/india-music-paintings-dance-100430130536-phpapp02/85/India-music-paintings-dance-20-320.jpg,2024-08-10T11:51:54.552028,True,,0,0,0,0,0,,
DANCE,IND,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcStrnrYrPkfGH0mZrjIN7bzsVV05FuHaWKkYQ&s,2024-08-10T11:51:54.552028,True,,0,0,0,0,0,,
DANCE,IND,https://pbs.twimg.com/profile_images/989420850200895488/NeV7RS6k_400x400.jpg,2024-08-10T11:51:54.552028,True,,0,0,0,0,0,,
DANCE,IND,https://img.yumpu.com/39670242/1/500x640/classical-indian-bharata-natyam-and-bollywood-dance.jpg,2024-08-10T11:51:54.552028,True,,0,0,0,0,0,,
DANCE,IND,"https://m.media-amazon.com/images/I/91eAj1Ir1eL._AC_UF894,1000_QL80_.jpg",2024-08-10T11:51:54.552028,True,,0,0,0,0,0,,
DANCE,IND,https://s.inyourpocket.com/gallery/305081.jpg,2024-08-10T11:51:54.552028,True,,0,0,0,0,0,,
DANCE,IND,https://cdn.theatlantic.com/media/archives/1953/10/192-4/images/19531001-132440530-43.jpg,2024-08-10T11:51:54.552028,True,,0,0,0,0,0,,
DANCE,IND,https://photos-optimized.lensculture.com/large/849c87e6-db95-484e-a5b4-9df26f9a0e24.jpg,2024-08-10T11:51:54.552028,True,,0,0,0,0,0,,
DANCE,IND,https://static.pib.gov.in/WriteReadData/userfiles/image/image0018GEU.jpeg,2024-08-10T11:51:54.552028,True,,0,0,0,0,0,,
DANCE,IND,https://i.vimeocdn.com/video/1345230488-b90a1407e470591cd51a383530dd2a6cc6b088d922b2c9c964bd93780a07aaca-d,2024-08-10T11:51:54.552028,True,,0,0,0,0,0,,
DANCE,IND,https://www.kennedy-center.org/globalassets/education/resources-for-educators/classroom-resources/artsedge/media/music-of-india/maximum-india-the-instruments-of-indian-music.png,2024-08-10T11:51:54.552028,True,,0,0,0,0,0,,
DANCE,IND,https://cdn.britannica.com/63/215863-131-AA67CB77/Kathakali-dancer-performing-Kerala-India.jpg,2024-08-10T11:51:54.552028,True,,0,0,0,0,0,,
DANCE,IND,https://aimdaf.in/upload_images/service/167886148720230314_132146.jpg,2024-08-10T11:51:54.552028,True,,0,0,0,0,0,,
DANCE,IND,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/SRoAAOSwqIBj3nZ6/$_57.PNG?set_id=880000500F,2024-08-10T11:51:54.552028,True,,0,0,0,0,0,,
DANCE,IND,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSCx65qruGoP1ExizZk74Wyp7XtAONkrwJYjg&s,2024-08-10T11:51:54.552028,True,,0,0,0,0,0,,
