category_code,country_code,url,created_at,isEnglish,caption,category_score,country_score,stereotype_score,offensiveness_score,contributors_cnt,contributors,updated_at
FOOD,IND,https://www.fodors.com/wp-content/uploads/2018/12/06_India_WTE_PaniPuri_shutterstock_1074961046.jpg,2024-08-10T12:03:07.322411,True,,0,0,0,0,0,,
FOOD,IND,https://l450v.alamy.com/450v/rnde30/indian-food-circle-of-indian-dishes-and-drinks-rnde30.jpg,2024-08-10T12:03:07.322411,True,,0,0,0,0,0,,
FOOD,IND,https://food.nomadicboys.com/wp-content/uploads/2014/12/02-Thali-set-Seb.jpg,2024-08-10T12:03:07.322411,True,,0,0,0,0,0,,
FOOD,IND,https://lp-cms-production.imgix.net/2022-10/India-iStock-1237467920-RFC.jpeg?w=1440&h=810&fit=crop&auto=format&q=75,2024-08-10T12:03:07.322411,True,,0,0,0,0,0,,
FOOD,IND,https://pipingpotcurry.com/wp-content/uploads/2022/02/366.-15-Best-Indian-Drinks.jpg,2024-08-10T12:03:07.322411,True,,0,0,0,0,0,,
FOOD,IND,https://img.huffingtonpost.com/asset/5cd029ee23000065019e5798.jpeg?ops=1778_1000,2024-08-10T12:03:07.322411,True,,0,0,0,0,0,,
FOOD,IND,https://food.nomadicboys.com/wp-content/uploads/2014/12/05-Paneer-Shahi-Stef.jpg,2024-08-10T12:03:07.322411,True,,0,0,0,0,0,,
FOOD,IND,https://i.ytimg.com/vi/BHHyM-GBi8M/sddefault.jpg,2024-08-10T12:03:07.322411,True,,0,0,0,0,0,,
FOOD,IND,"https://res.cloudinary.com/enchanting/q_90,f_auto,c_lfill,w_400,h_400/enchanting-web/2023/09/Enchanting-Travels-Indian-Food-in-brass-bowl.jpg",2024-08-10T12:03:07.322411,True,,0,0,0,0,0,,
FOOD,IND,https://www.trafalgar.com/real-word/wp-content/uploads/sites/3/2020/09/buffet-indian-food-1024x576.jpeg,2024-08-10T12:03:07.322411,True,,0,0,0,0,0,,
FOOD,IND,https://sc0.blr1.cdn.digitaloceanspaces.com/article/151062-nnulesnuea-1606231144.jpg,2024-08-10T12:03:07.322411,True,,0,0,0,0,0,,
FOOD,IND,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQVuCJjwWGiBG5hE78kcx0wjXhfF8FF0EgCuQ&s,2024-08-10T12:03:07.322411,True,,0,0,0,0,0,,
FOOD,IND,https://blog.karlrock.com/wp-content/uploads/2021/05/street-food.jpg,2024-08-10T12:03:07.322411,True,,0,0,0,0,0,,
FOOD,IND,https://www.mintel.com/app/uploads/2022/05/Global_Food_and_Drink_Trends_2022_India_Cover.png,2024-08-10T12:03:07.322411,True,,0,0,0,0,0,,
FOOD,IND,https://www.chefbombay.com/uploads/files/easy%20homemade%20drinks%20to%20pair%20with%20indian%20food.png,2024-08-10T12:03:07.322411,True,,0,0,0,0,0,,
FOOD,IND,https://www.traveltalktours.com/wp-content/uploads/2022/07/gulab-jamun-scaled-e1658143982888-1024x479.jpg,2024-08-10T12:03:07.322411,True,,0,0,0,0,0,,
