category_code,country_code,url,created_at,isEnglish,caption,category_score,country_score,stereotype_score,offensiveness_score,contributors_cnt,contributors,updated_at
ARCH,KOR,https://i.namu.wiki/i/zEzOcvDbE_Isr_0upC3nGeaPmD_wnKu4ewdSt0YMyGpso-FEB4PV7nVxZVk11apjNv6SyVotKioTDKmCt9rkRQ.webp,2024-07-02T11:04:54.625721,False,,0,0,0,0,0,,
ARCH,KOR,https://i.namu.wiki/i/Z9XM_QQfAz_f7u7FPwj7nRCw_NUntsMnIClzDvRxqduVhBlb5diCzw8GgpOX3FnQR5Pxg3WZstu3skuWSrUCdQ.webp,2024-07-02T11:04:54.625721,False,,0,0,0,0,0,,
ARCH,KOR,https://i.namu.wiki/i/OxAvXu3GKicGjD9l0D5b6opdM7WMOq1jBBaI7tbTv4OgAoPdCjWEhC_z4fF8jMK3RPKDKM5RCFxAIdkuFCT4YA.webp,2024-07-02T11:04:54.625721,False,,0,0,0,0,0,,
ARCH,KOR,https://img.khan.co.kr/news/2021/09/13/l_2021091401001676300149011.jpg,2024-07-02T11:04:54.625721,False,,0,0,0,0,0,,
ARCH,KOR,https://img.khan.co.kr/news/2021/09/13/l_2021091401001676300149014.jpg,2024-07-02T11:04:54.625721,False,,0,0,0,0,0,,
ARCH,KOR,https://dimg.donga.com/wps/NEWS/IMAGE/2013/05/29/55482687.1.jpg,2024-07-02T11:04:54.625721,False,,0,0,0,0,0,,
ARCH,KOR,https://lh4.googleusercontent.com/proxy/1zeqRn4zwiJcye-_uqd_875Mu3CiHRqUm6u8HmZxpQBzhBUM0LngP9MBXG5w7bNrnRvO4O1Du7pC_dAiW4XhK4m1Waj36hKSyEZtW2aQ9BKV9EnEOBCELPYs1xjdf7d1nW6sgVbeJsiUNT5mNqdhiUvqZKEdBE2Mk1AU2xY85C_QKWyLBuyyaK0,2024-07-02T11:04:54.625721,False,,0,0,0,0,0,,
ARCH,KOR,https://png.pngtree.com/thumb_back/fw800/background/20230811/pngtree-traditional-korean-architecture-in-seoul-image_13023772.jpg,2024-07-02T11:04:54.625721,False,,0,0,0,0,0,,
ARCH,KOR,https://i.namu.wiki/i/bTpKBpPATaaCVrlfDSx-8p14SfuGZus9TjaiXHJtsfa2pB8sghL56OvdUp_2lVrHBqcDKEn3i0x858-EjXpo_A.webp,2024-07-02T11:04:54.625721,False,,0,0,0,0,0,,
ARCH,KOR,https://flexible.img.hani.co.kr/flexible/normal/702/468/imgdb/resize/2019/0909/00501351_20190909.JPG,2024-07-02T11:04:54.625721,False,,0,0,0,0,0,,
ARCH,KOR,https://dimg.donga.com/wps/NEWS/IMAGE/2013/03/27/53998490.1.jpg,2024-07-02T11:04:54.625721,False,,0,0,0,0,0,,
ARCH,KOR,https://pds.joongang.co.kr/news/component/htmlphoto_mmdata/201003/htm_20100303021629a000a010-001.JPG,2024-07-02T11:04:54.625721,False,,0,0,0,0,0,,
ARCH,KOR,https://image.ajunews.com/content/image/2021/04/17/20210417150248843813.jpg,2024-07-02T11:04:54.625721,False,,0,0,0,0,0,,
ARCH,KOR,https://img.khan.co.kr/news/2021/11/02/2021110201000116400014631.jpg,2024-07-02T11:04:54.625721,False,,0,0,0,0,0,,
ARCH,KOR,https://i.ytimg.com/vi/6maiuQgMTMY/maxresdefault.jpg,2024-07-02T11:04:54.625721,False,,0,0,0,0,0,,
ARCH,KOR,https://image.edaily.co.kr/images/Photo/files/NP/S/2020/11/PS20110400641.jpg,2024-07-02T11:04:54.625721,False,,0,0,0,0,0,,
ARCH,KOR,https://previews.123rf.com/images/leungchopan/leungchopan1311/leungchopan131100986/24106380-%ED%95%9C%EA%B5%AD-%EC%A0%84%ED%86%B5-%EA%B1%B4%EC%B6%95.jpg,2024-07-02T11:04:54.625721,False,,0,0,0,0,0,,
ARCH,KOR,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS0lv3haYoFpBUwByYdkZyHht_x0nlnBhWKkQ&s,2024-07-02T11:04:54.625721,False,,0,0,0,0,0,,
ARCH,KOR,https://www.issuemaker.kr/news/photo/old/14645958882741.jpg,2024-07-02T11:04:54.625721,False,,0,0,0,0,0,,
ARCH,KOR,https://file2.nocutnews.co.kr/newsroom/image/2013/02/05094324742_60200010.jpg,2024-07-02T11:04:54.625721,False,,0,0,0,0,0,,
ARCH,KOR,https://i.ytimg.com/vi/DJ7ctYlThSg/maxresdefault.jpg,2024-07-02T11:04:54.625721,False,,0,0,0,0,0,,
ARCH,KOR,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTKxjBZb6g1tRxFFFgxk-41RyPC1hSDLgS7eQ&s,2024-07-02T11:04:54.625721,False,,0,0,0,0,0,,
ARCH,KOR,https://cdn.ancnews.kr/news/photo/201505/849_526_2038.jpg,2024-07-02T11:04:54.625721,False,,0,0,0,0,0,,
ARCH,KOR,https://pimg.designhouse.co.kr/cms/contents/direct/info_id/46934/1234619844130.jpg,2024-07-02T11:04:54.625721,False,,0,0,0,0,0,,
ARCH,KOR,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSIePEOSNvX6TFyqxeH1wuBgTSitbi6UAag5g&s,2024-07-02T11:04:54.625721,False,,0,0,0,0,0,,
ARCH,KOR,https://magazine.brique.co/wp-content/uploads/2021/09/56aacf0f-2021%ED%95%9C%EA%B5%AD%EA%B1%B4%EC%B6%95%EA%B0%80%ED%98%91%ED%9A%8C%EC%83%81_%EC%8A%A4%ED%8E%98%EC%9D%B4%EC%8A%A4k%EC%84%9C%EC%9A%B8_%EC%A1%B0%EB%AF%BC%EC%84%9D.jpeg,2024-07-02T11:04:54.625721,False,,0,0,0,0,0,,
ARCH,KOR,https://cphoto.asiae.co.kr/listimglink/1/2014092908553015503_1.jpg,2024-07-02T11:04:54.625721,False,,0,0,0,0,0,,
ARCH,KOR,https://dimg.donga.com/wps/NEWS/IMAGE/2013/02/05/52820814.1.jpg,2024-07-02T11:04:54.625721,False,,0,0,0,0,0,,
ARCH,KOR,https://img.khan.co.kr/news/2020/11/16/l_2020111701001739400157751.jpg,2024-07-02T11:04:54.625721,False,,0,0,0,0,0,,
