category_code,country_code,url,created_at,isEnglish,caption,category_score,country_score,stereotype_score,offensiveness_score,contributors_cnt,contributors,updated_at
RELIG,KOR,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/KOCIS_Korea_YeonDeungHoe_20130511_05_%288733836165%29.jpg/800px-KOCIS_Korea_YeonDeungHoe_20130511_05_%288733836165%29.jpg,2024-07-02T12:55:17.382620,True,,0,0,0,0,0,,
RELIG,KOR,https://newsroom.korea.net/upload/content/editImage/20230724104229170_JFEZFSQN.jpg,2024-07-02T12:55:17.382620,True,,0,0,0,0,0,,
RELIG,KOR,https://newsroom.korea.net/upload/content/editImage/20230518141620395_52RD2VHT.jpg,2024-07-02T12:55:17.382620,True,,0,0,0,0,0,,
RELIG,KOR,https://images.squarespace-cdn.com/content/v1/581ff5eef5e231b25f9c12db/1610740117360-NERWN1Q15FZ18WQSEBDT/20201223175546958_DBYXIVQL.jpg,2024-07-02T12:55:17.382620,True,,0,0,0,0,0,,
RELIG,KOR,https://travel-stained.com/wp-content/uploads/2013/05/shared17.jpg,2024-07-02T12:55:17.382620,True,,0,0,0,0,0,,
RELIG,KOR,https://i.ucanews.com/ucanews/uploads/2012/11/1354007046.jpg,2024-07-02T12:55:17.382620,True,,0,0,0,0,0,,
RELIG,KOR,https://c8.alamy.com/comp/PN4904/korean-people-with-traditional-costume-at-jogyesa-temple-during-lotus-lantern-festival-in-seoul-korea-PN4904.jpg,2024-07-02T12:55:17.382620,True,,0,0,0,0,0,,
RELIG,KOR,https://i.ytimg.com/vi/wgFyu3r6Wcg/maxresdefault.jpg,2024-07-02T12:55:17.382620,True,,0,0,0,0,0,,
RELIG,KOR,https://images.squarespace-cdn.com/content/v1/581ff5eef5e231b25f9c12db/1610736311713-7SLML3BN3Q28B6M26F26/20201228212708182_UZIY0XRV.png,2024-07-02T12:55:17.382620,True,,0,0,0,0,0,,
RELIG,KOR,https://i.pinimg.com/originals/3e/ab/0c/3eab0ca43855374d7ed2b26d51cc84f7.jpg,2024-07-02T12:55:17.382620,True,,0,0,0,0,0,,
RELIG,KOR,https://kccuk.org.uk/media/images/festival4.width-420.png,2024-07-02T12:55:17.382620,True,,0,0,0,0,0,,
RELIG,KOR,https://i0.wp.com/farm4.staticflickr.com/3055/3106670366_d2736b2e7d.jpg,2024-07-02T12:55:17.382620,True,,0,0,0,0,0,,
RELIG,KOR,https://upload.wikimedia.org/wikipedia/commons/d/dd/Korea_KPOP_World_Festival_53.jpg,2024-07-02T12:55:17.382620,True,,0,0,0,0,0,,
RELIG,KOR,https://media.npr.org/assets/img/2021/10/14/jmp-2021-04-korea-first-female-confucian-official-009_slide-980e4ddb11c56ea6878babf8bcc1140a029886ed.jpg,2024-07-02T12:55:17.382620,True,,0,0,0,0,0,,
RELIG,KOR,https://cdn.britannica.com/28/165328-050-FBB8F3FA/Shaman-dance-South-Korea.jpg,2024-07-02T12:55:17.382620,True,,0,0,0,0,0,,
RELIG,KOR,https://static01.nyt.com/images/2024/04/29/multimedia/00rashid1-lfjm/00rashid1-lfjm-videoSixteenByNine3000.jpg,2024-07-02T12:55:17.382620,True,,0,0,0,0,0,,
RELIG,KOR,https://kccuk.org.uk/media/images/Festival_3.width-840.jpg,2024-07-02T12:55:17.382620,True,,0,0,0,0,0,,
RELIG,KOR,https://newsimg.koreatimes.co.kr/2024/05/08/d4fbe068-8b86-4f0f-8810-0ff47af2bc75.png,2024-07-02T12:55:17.382620,True,,0,0,0,0,0,,
RELIG,KOR,https://c8.alamy.com/comp/PN4944/participants-in-a-culture-performance-during-lotus-lantern-festival-in-seoul-korea-PN4944.jpg,2024-07-02T12:55:17.382620,True,,0,0,0,0,0,,
RELIG,KOR,https://uploads.exoticca.com/en_CA/destination/country/south-korea-events.png,2024-07-02T12:55:17.382620,True,,0,0,0,0,0,,
RELIG,KOR,https://socialstudieshelp.com/wp-content/uploads/2024/02/Korean-Culture.webp,2024-07-02T12:55:17.382620,True,,0,0,0,0,0,,
RELIG,KOR,https://www.kocis.go.kr/eng/webzine/201805/common/images/img3-1.jpg,2024-07-02T12:55:17.382620,True,,0,0,0,0,0,,
RELIG,KOR,https://koreatravelpages.com/media/cache/medium/custom/domain_1/image_files/sitemgr_photo_665.jpg,2024-07-02T12:55:17.382620,True,,0,0,0,0,0,,
RELIG,KOR,https://www.koreattrack.com/images/buddha-jogyesa-laterns-lotus.jpg,2024-07-02T12:55:17.382620,True,,0,0,0,0,0,,
RELIG,KOR,https://0701.static.prezi.com/preview/v2/sxgsqmcxbpieg2n24qc2whmqhl6jc3sachvcdoaizecfr3dnitcq_3_0.png,2024-07-02T12:55:17.382620,True,,0,0,0,0,0,,
RELIG,KOR,https://qph.cf2.quoracdn.net/main-qimg-54f8b9327763d957a33f84245c3e03e9-lq,2024-07-02T12:55:17.382620,True,,0,0,0,0,0,,
RELIG,KOR,https://i.ytimg.com/vi/ZDp1x3OhrxI/maxresdefault.jpg,2024-07-02T12:55:17.382620,True,,0,0,0,0,0,,
RELIG,KOR,https://i.pngimg.me/thumb/f/720/88b0a6c582e6432bb9d7.jpg,2024-07-02T12:55:17.382620,True,,0,0,0,0,0,,
RELIG,KOR,https://comprehensive.fitness/wp-content/uploads/2023/02/Cheondoism.jpg,2024-07-02T12:55:17.382620,True,,0,0,0,0,0,,
RELIG,KOR,https://upload.wikimedia.org/wikipedia/commons/3/39/Korean.Music-Parade-01.jpg,2024-07-02T12:55:17.382620,True,,0,0,0,0,0,,
RELIG,KOR,https://www.koreattrack.com/images/korean-festival-dance-1.jpg,2024-07-02T12:55:17.382620,True,,0,0,0,0,0,,
RELIG,KOR,https://ogden_images.s3.amazonaws.com/www.altoonamirror.com/images/2024/05/16231931/c7-religion-1100x734.jpg,2024-07-02T12:55:17.382620,True,,0,0,0,0,0,,
RELIG,KOR,https://www.youngpioneertours.com/wp-content/uploads/2020/07/Grand-People-Study-House-from-Kim-Il-Sung-Square-1024x682.jpg,2024-07-02T12:55:17.382620,True,,0,0,0,0,0,,
RELIG,KOR,https://cdn.britannica.com/28/165328-050-FBB8F3FA/Shaman-dance-South-Korea.jpg?w=300&h=169&c=crop,2024-07-02T12:55:17.382620,True,,0,0,0,0,0,,
RELIG,KOR,https://c8.alamy.com/comp/EHT912/asia-republic-of-korea-south-korea-seoul-jogyesa-buddhist-temple-lantern-EHT912.jpg,2024-07-02T12:55:17.382620,True,,0,0,0,0,0,,
RELIG,KOR,https://i.pinimg.com/originals/2b/fa/2b/2bfa2b212ccc971661e714faf48161cf.jpg,2024-07-02T12:55:17.382620,True,,0,0,0,0,0,,
RELIG,KOR,https://www.pewresearch.org/wp-content/uploads/sites/20/2024/06/PR_2024.06.17_religion-in-east-Asia_featured.jpg?w=640,2024-07-02T12:55:17.382620,True,,0,0,0,0,0,,
