category_code,country_code,url,created_at,caption,category_score,country_score,stereotype_score,offensiveness_score,contributors_cnt,contributors,updated_at
RELIG,MEX,https://www.aeaweb.org/content/file?id=17737,2024-08-10T04:44:07.467267,"A group of children and adults are gathered in a large, open space, performing a variety of dances and ceremonies.",0,0,0,0,0,,2024-08-11T16:20:55.265583
RELIG,MEX,https://www.activebackpacker.com/wp-content/uploads/2017/12/Traditional-Celebrations-in-Mexico-e1514496393914.jpeg,2024-08-10T04:44:07.467267,A group of people wearing colorful clothing and large hats are dancing in front of a building.,0,0,0,0,0,,2024-08-11T16:20:55.265583
RELIG,MEX,https://lp-cms-production.imgix.net/features/2011/09/shutterstockRF_1218974959-906be1dc6cca.jpg?w=1920&auto=format&q=75,2024-08-10T04:44:07.467267,A person with decorative face paint stands in front of an altar decorated with flowers and candles.,0,0,0,0,0,,2024-08-11T16:20:55.265583
RELIG,MEX,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcT_dGIVh2oYdc6b-OBZAAM5T5j88oT7aWB0KA&s,2024-08-10T04:44:07.467267,A large figure with a skull face and top hat leads a crowd of people dressed in similar attire.,0,0,0,0,0,,2024-08-11T16:20:55.265583
RELIG,MEX,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQXcpQtVb94Hcz0pD8fgg2YePJyavV-grSAXA&s,2024-08-10T04:44:07.467267,A large crowd of people gather in front of a building with a decorated figure being carried on a platform.,0,0,0,0,0,,2024-08-11T16:20:55.265583
RELIG,MEX,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSClZl4Kq4X5JdJ6NGqP33osLE1s3ETtSnAaw&s,2024-08-10T04:44:07.467267,"A procession featuring a man in a robe, followed by other figures, is being transported on an elaborate, decorated platform.",0,0,0,0,0,,2024-08-11T16:20:55.265583
RELIG,MEX,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRRhg4SxE2g1FrnaCMoy698JKcjHHMqojWNwQ&s,2024-08-10T04:44:07.467267,A group of people in colorful clothing are performing a dance in an outdoor setting.,0,0,0,0,0,,2024-08-11T16:20:55.265583
RELIG,MEX,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRDJEK4jikBLUFCJu4A5zfDMlEzRR0bAPbV8Q&s,2024-08-10T04:44:07.467267,A group of people wearing face paint and elaborate costumes are walking in a procession.,0,0,0,0,0,,2024-08-11T16:20:55.265583
RELIG,MEX,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTf6atCZWnAjvz3cLLz52E7lZSGWUtPSKbDAw&s,2024-08-10T04:44:07.467267,A person in a blue and green garment is holding a flower in front of a statue of a woman in a similar garment.,0,0,0,0,0,,2024-08-11T16:20:55.265583
RELIG,MEX,"https://res.cloudinary.com/enchanting/q_90,f_auto,c_lfill,w_400,h_300/enchanting-web/2023/09/Huehues-Mexico-mexican-Carnival-scene-dancer-wearing-a-traditional-mexican-folk-costume-and-mask-rich-in-color.jpg",2024-08-10T04:44:07.467267,Two people wearing elaborate hats and costumes stand facing each other.,0,0,0,0,0,,2024-08-11T16:20:55.265583
RELIG,MEX,"https://res.cloudinary.com/enchanting/f_auto,q_70,w_900,h_490,c_fill/et-web/2019/06/Enchanting-Travels-Mexico-Tours-Horizontal-photo-of-a-Carnival-scene-dancers-wearing-a-traditional-mexican-folk-with-an-amazing-cape-rich-in-color.jpg",2024-08-10T04:44:07.467267,A group of people are wearing colorful clothing with intricate patterns.,0,0,0,0,0,,2024-08-11T16:20:55.265583
RELIG,MEX,https://qph.cf2.quoracdn.net/main-qimg-614a28ccd1ed6abf4e0da32540dbd7f1-lq,2024-08-10T04:44:07.467267,Two people wearing decorative face paint and elaborate headwear stand in front of a decorated background.,0,0,0,0,0,,2024-08-11T16:20:55.265583
RELIG,MEX,https://assets.apnews.com/bd/e3/48270b0562cf5121da27ade9ca2e/570ac81e94dd44168a5d7c82d1ef6c34,2024-08-10T04:44:07.467267,A woman in colorful clothing stands holding a staff decorated with gold corn cobs in a courtyard.,0,0,0,0,0,,2024-08-11T16:20:55.265583
RELIG,MEX,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs41603-023-00191-z/MediaObjects/41603_2023_191_Fig10_HTML.png,2024-08-10T04:44:07.467267,"A group of people are walking in a procession, carrying large structures decorated with fruits and flowers.",0,0,0,0,0,,2024-08-11T16:20:55.265583
RELIG,MEX,https://i.guim.co.uk/img/media/16f04aaab487d4404a01bc068aa63a345bd0ed16/0_91_2672_1603/master/2672.jpg?width=1200&quality=85&auto=format&fit=max&s=5190de3ab11a9730d373a586795fefda,2024-08-10T04:44:07.467267,A large statue of a robed figure is surrounded by people and a large building.,0,0,0,0,0,,2024-08-11T16:20:55.265583
RELIG,MEX,https://media.istockphoto.com/id/1411248770/photo/portrait-of-a-friends-celebrating-the-day-of-the-dead-lighting-candle.jpg?s=612x612&w=0&k=20&c=KAJU9n6I3xtOoIM7tErF4gpe0dwC9y2O50aoJe6nOtY=,2024-08-10T04:44:07.467267,Four people are wearing colorful costumes and face paint while holding candles in front of a leafy background.,0,0,0,0,0,,2024-08-11T16:20:55.265583
RELIG,MEX,https://traveltooaxaca.com/wp-content/uploads/2022/06/WEBSITE-SEOFeatured-Image-768x403.jpg,2024-08-10T04:44:07.467267,Many colorful paper decorations hang from wires above a street.,0,0,0,0,0,,2024-08-11T16:20:55.265583
RELIG,MEX,https://www.aljazeera.com/wp-content/uploads/2022/12/2022-12-12T040248Z_664651508_RC224Y9JWY88_RTRMADP_3_MEXICO-RELIGION-VIRGIN.jpg,2024-08-10T04:44:07.467267,"A large group of people are gathered in the dark, carrying two statues.",0,0,0,0,0,,2024-08-11T16:20:55.265583
RELIG,MEX,https://images.contentstack.io/v3/assets/bltacc1a01c4d280f24/blt067ab114863528e7/65f3a4035a287def25f2df0b/pexels-photo-14561930.jpg?auto=webp&format=pjpg&quality=80&width=1920&height=1080&fit=crop,2024-08-10T04:44:07.467267,A person wearing a colorful costume and mask dances while holding a stick.,0,0,0,0,0,,2024-08-11T16:20:55.265583
RELIG,MEX,https://www.mexconnect.com/wp-content/uploads/2024/01/DSC_3742-copy-622x420.jpg,2024-08-10T04:44:07.467267,"A group of people, some wearing white robes, walk along a path decorated with flowers and other natural materials.",0,0,0,0,0,,2024-08-11T16:20:55.265583
RELIG,MEX,https://travelmexicosolo.com/wp-content/uploads/2021/08/Mexican-Traditions-Mexico-Holidays-HEADER.jpg,2024-08-10T04:44:07.467267,"Many colorful, cone-shaped objects are clustered together.",0,0,0,0,0,,2024-08-11T16:20:55.265583
RELIG,MEX,https://www.dailynews.com/wp-content/uploads/2018/02/mexico_religion_3767477.jpg?w=640,2024-08-10T04:44:07.467267,A group of people are wearing white clothing with elaborate patterned head coverings.,0,0,0,0,0,,2024-08-11T16:20:55.265583
RELIG,MEX,https://static.barcelo.com/content/dam/bpt/posts/2023/4/mexican-festivals_mexican-independence-day-festival.jpg,2024-08-10T04:44:07.467267,A person in a decorative costume with feathers and a hat is dancing in front of a brick building.,0,0,0,0,0,,2024-08-11T16:20:55.265583
RELIG,MEX,https://img.traveltriangle.com/blog/wp-content/uploads/2018/09/Festival-de-M%C3%A9xico.jpg?tr=w-400,2024-08-10T04:44:07.467267,Many colorful dolls are displayed on the ground.,0,0,0,0,0,,2024-08-11T16:20:55.265583
RELIG,MEX,https://media.springernature.com/lw685/springer-static/image/art%3A10.1007%2Fs41603-023-00191-z/MediaObjects/41603_2023_191_Fig12_HTML.png,2024-08-10T04:44:07.467267,Two people are performing a dance in front of an audience.,0,0,0,0,0,,2024-08-11T16:20:55.265583
RELIG,MEX,https://bloximages.newyork1.vip.townnews.com/appeal-democrat.com/content/tncms/assets/v3/editorial/8/53/853390e1-01cf-5947-a444-b1057d9b68cf/527416d2a9f22.image.jpg,2024-08-10T04:44:07.467267,"A large group of people are gathered around a religious icon, carried on a platform.",0,0,0,0,0,,2024-08-11T16:20:55.265583
RELIG,MEX,https://dims.apnews.com/dims4/default/6801266/2147483647/strip/true/crop/5752x3236+0+300/resize/1440x810!/quality/90/?url=https%3A%2F%2Fassets.apnews.com%2F67%2Ffa%2F0a882f4f5fa318878e1ff4b66315%2F0c16b3825eda49aea5dc8367e64b5045,2024-08-10T04:44:07.467267,People are gathered around a large decorated platform with skeletal figures.,0,0,0,0,0,,2024-08-11T16:20:55.265583
