category_code,country_code,url,created_at,caption,category_score,country_score,stereotype_score,offensiveness_score,contributors_cnt,contributors,updated_at
CITIES,POL,https://www.thinkpoland.org/media/wysiwyg/Miasta/Wroclaw_ST.jpg,2024-08-10T14:13:17.620078,"A tall, slender skyscraper dominates the skyline of a city with many buildings and trees.",0,0,0,0,0,,2024-08-11T16:22:10.865442
CITIES,POL,https://www.studyinpoland.pl/en/images/articles/polish-main-cities.jpg,2024-08-10T14:13:17.620078,A city skyline with tall buildings illuminated at night is reflected in a river.,0,0,0,0,0,,2024-08-11T16:22:10.865442
CITIES,POL,https://d2bgjx2gb489de.cloudfront.net/gbb-blogs/wp-content/uploads/2018/03/28114656/shutterstock_190990370.jpg,2024-08-10T14:13:17.620078,A large city with tall buildings and green spaces.,0,0,0,0,0,,2024-08-11T16:22:10.865442
CITIES,POL,https://www.themayor.eu/web/files/articles/6623/main_image/thumb_1024x663_city-3275583_1920.jpg,2024-08-10T14:13:17.620078,A collection of colorful buildings with many windows in a row.,0,0,0,0,0,,2024-08-11T16:22:10.865442
CITIES,POL,https://s7d1.scene7.com/is/image/wbcollab/blog-poland-cities?qlt=90&fmt=webp&resMode=sharp2,2024-08-10T14:13:17.620078,A city skyline with tall buildings and trees in the foreground.,0,0,0,0,0,,2024-08-11T16:22:10.865442
CITIES,POL,https://en.antal.pl/images/cache/image_original/article_og_image/841/en/8-polish-cities-that-are-the-most-popular-with-investors.webp,2024-08-10T14:13:17.620078,"A dense urban area with many tall buildings, seen from above.",0,0,0,0,0,,2024-08-11T16:22:10.865442
CITIES,POL,https://media.istockphoto.com/id/1350501095/photo/city-warsaw.jpg?s=612x612&w=0&k=20&c=Njtf_iX2aFPq5Bk6tSMyqaF1TO1493HABLBRI0O5L9Q=,2024-08-10T14:13:17.620078,"A city with many tall buildings, surrounded by green trees.",0,0,0,0,0,,2024-08-11T16:22:10.865442
CITIES,POL,https://www.themayor.eu/web/files/articles/9496/main_image/thumb_1024x663_high-angle-shot-warsaw-poland-during-sunset.jpg,2024-08-10T14:13:17.620078,A city skyline at dusk with several lit up buildings.,0,0,0,0,0,,2024-08-11T16:22:10.865442
CITIES,POL,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRdB4gXNQhYll-3jKMof6xzw6d92qIVqcHxgQ&s,2024-08-10T14:13:17.620078,A street with historic buildings and a bridge lit up at night.,0,0,0,0,0,,2024-08-11T16:22:10.865442
CITIES,POL,https://travel2next.com/wp-content/uploads/list-of-all-cities-in-poland.jpg,2024-08-10T14:13:17.620078,An aerial view of a snowy town with a tall structure in the background.,0,0,0,0,0,,2024-08-11T16:22:10.865442
