category_code,country_code,url,created_at,isEnglish,caption,category_score,country_score,stereotype_score,offensiveness_score,contributors_cnt,contributors,updated_at
NATUR,MEX,https://bucketlistbri.com/wp-content/uploads/2021/04/huasteca-potosina-natural-mexican-wonder.jpg,2024-08-10T04:21:54.765405,True,,0,0,0,0,0,,
NATUR,MEX,https://caribbeanwarehouse.co.uk/blog/wp-content/uploads/2022/04/jorge-fernandez-salas-Hu7M5M2SU94-unsplash-1.jpg,2024-08-10T04:21:54.765405,True,,0,0,0,0,0,,
NATUR,MEX,https://bucketlistbri.com/wp-content/uploads/2021/04/Mexico-Natural-Wonders.jpeg,2024-08-10T04:21:54.765405,True,,0,0,0,0,0,,
NATUR,MEX,https://www.travelandleisure.com/thmb/nbrLDvvHErWa9y761Y9cHWT9Ht4=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/las-coloradas-yucatan-MXWONDERS0122-7b36bab5262140dfb94a45f9c8be1867.jpg,2024-08-10T04:21:54.765405,True,,0,0,0,0,0,,
NATUR,MEX,https://natpacker.com/wp-content/uploads/2020/06/18-natural-wonders-mexico.jpg,2024-08-10T04:21:54.765405,True,,0,0,0,0,0,,
NATUR,MEX,https://www.travelleaders.com/BlogImage/3209_BodyImg2.jpg,2024-08-10T04:21:54.765405,True,,0,0,0,0,0,,
NATUR,MEX,https://a4adc62bfbeb9287c6cc-44a9442b068bb36d5792597640a019e7.ssl.cf1.rackcdn.com/u/blog/swim-in-a-cenote-in-cancun.jpg,2024-08-10T04:21:54.765405,True,,0,0,0,0,0,,
NATUR,MEX,https://www.celebritycruises.com/blog/content/uploads/2021/11/what-is-mexico-known-for-natural-wonders-gran-cenote-1024x683.jpg,2024-08-10T04:21:54.765405,True,,0,0,0,0,0,,
NATUR,MEX,https://i.natgeofe.com/n/81d56c63-cb09-4e87-b00f-bc8080bc856f/mexico-city-day-trip-teotihuacan_16x9.jpg?w=1200,2024-08-10T04:21:54.765405,True,,0,0,0,0,0,,
NATUR,MEX,https://villaexperience.com/wp-content/uploads/2020/10/sunset-kukulkan-pyramid-chichen-itza-1-1024x640.jpg,2024-08-10T04:21:54.765405,True,,0,0,0,0,0,,
