category_code,country_code,url,created_at,isEnglish,caption,category_score,country_score,stereotype_score,offensiveness_score,contributors_cnt,contributors,updated_at
RELIG,FRA,https://c8.alamy.com/comp/CPA0EB/paris-franceinterfaith-buddhist-festival-religious-ceremony-french-CPA0EB.jpg,2024-08-10T02:40:11.692538,True,,0,0,0,0,0,,
RELIG,FRA,https://i1.wp.com/jadorelyon.com/wp-content/uploads/2020/10/Festival-Interceltique-de-Lorient1.jpg?ssl=1,2024-08-10T02:40:11.692538,True,,0,0,0,0,0,,
RELIG,FRA,https://c8.alamy.com/comp/H9M108/pardon-religious-festival-in-brittany-france-a-pardon-is-a-typically-H9M108.jpg,2024-08-10T02:40:11.692538,True,,0,0,0,0,0,,
RELIG,FRA,https://c8.alamy.com/comp/CPA09F/paris-france-interfaith-buddhist-festival-religious-ceremony-french-CPA09F.jpg,2024-08-10T02:40:11.692538,True,,0,0,0,0,0,,
RELIG,FRA,https://c8.alamy.com/comp/CPA0FC/paris-france-interfaith-buddhist-festival-religious-ceremony-french-CPA0FC.jpg,2024-08-10T02:40:11.692538,True,,0,0,0,0,0,,
RELIG,FRA,https://www.lelongweekend.com/wp-content/uploads/2019/08/LLW-Menton-Lemon-Festival-1024x683.jpg,2024-08-10T02:40:11.692538,True,,0,0,0,0,0,,
RELIG,FRA,https://c8.alamy.com/comp/H9M12Y/pardon-religious-festival-in-brittany-france-a-pardon-is-a-typically-H9M12Y.jpg,2024-08-10T02:40:11.692538,True,,0,0,0,0,0,,
RELIG,FRA,https://c8.alamy.com/comp/H9M13D/pardon-religious-festival-in-brittany-france-a-pardon-is-a-typically-H9M13D.jpg,2024-08-10T02:40:11.692538,True,,0,0,0,0,0,,
RELIG,FRA,https://www.shutterstock.com/image-photo/pardon-religious-festival-brittany-france-600w-521202388.jpg,2024-08-10T02:40:11.692538,True,,0,0,0,0,0,,
RELIG,FRA,https://www.lelongweekend.com/wp-content/uploads/2019/08/LLW-celtic-festival-france-1024x667.jpg,2024-08-10T02:40:11.692538,True,,0,0,0,0,0,,
RELIG,FRA,https://c8.alamy.com/comp/H9M12M/pardon-religious-festival-in-brittany-france-a-pardon-is-a-typically-H9M12M.jpg,2024-08-10T02:40:11.692538,True,,0,0,0,0,0,,
RELIG,FRA,https://c8.alamy.com/comp/CPA03R/paris-france-interfaith-buddhist-festival-religious-ceremony-french-CPA03R.jpg,2024-08-10T02:40:11.692538,True,,0,0,0,0,0,,
RELIG,FRA,https://www.worldhistory.org/img/c/p/1200x627/16704.jpg,2024-08-10T02:40:11.692538,True,,0,0,0,0,0,,
RELIG,FRA,https://c8.alamy.com/comp/CPA029/paris-france-interfaith-buddhist-festival-religious-ceremony-french-CPA029.jpg,2024-08-10T02:40:11.692538,True,,0,0,0,0,0,,
RELIG,FRA,https://www.shutterstock.com/shutterstock/photos/521202403/display_1500/stock-photo-pardon-religious-festival-in-brittany-france-a-pardon-is-a-typically-breton-form-of-pilgrimage-521202403.jpg,2024-08-10T02:40:11.692538,True,,0,0,0,0,0,,
